Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_30,SMA_50,EMA_30,EMA_50,MACD,Signal_Line,RSI,Upper_Band,Lower_Band,Company,Trend,SP500_Close,SP500_High,SP500_Low,SP500_Open,SP500_Volume,SP500_SMA_30,SP500_SMA_50,SP500_EMA_30,SP500_EMA_50,SP500_MACD,SP500_Signal_Line,SP500_RSI
1995-10-27,5.032457733154297,6.290572166442871,5.032457733154297,6.290572166442871,160,0.0,0.0,2.133551918466886,1.3430368560552597,2.992940019004944,2.090315556736019,1.5334630961493048,1.2949883818799115,77.46478506334961,8.741000153348732,-2.497608660385896,AGX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-30,6.290572166442871,6.290572166442871,5.032457733154297,6.290572166442871,367,0.0,0.0,2.337995515267054,1.4657030141353606,3.2056904801299715,2.2550315022147194,1.5378607697023798,1.3435628594444051,77.46478506334961,9.035908969200252,-2.179186685836911,AGX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-10-31,6.2905713490077435,8.80679988861084,6.2905713490077435,8.80679988861084,233,0.0,0.0,2.6263133694728213,1.638693726658821,3.567052377451318,2.511963595798881,1.7245054801553406,1.4197513835865925,81.60919039490872,9.734035209929354,-2.0123593639487107,AGX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-01,7.548684597015381,10.064912796020508,7.548684597015381,10.064912796020508,1253,0.0,0.0,2.9565683205922446,1.836846697330475,3.9862691786493305,2.8081576820820824,1.9514468900169175,1.5260904848726575,83.15788838712234,10.5752849681418,-1.8628442688028863,AGX,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-02,7.548686027526856,10.06491470336914,7.548686027526856,7.548686027526856,1867,0.0,0.0,3.2029490460952124,1.9846751326322556,4.216102523738203,2.9940607544524656,1.9062866354130537,1.6021297149807368,60.000004548113125,10.770250955058334,-1.318668079210517,AGX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-03,8.806800365447998,8.806800365447998,7.548686027526856,7.548686027526856,473,0.0,0.0,3.44932977159818,2.132503567934036,4.4311079110794065,3.1726735102593047,1.8491806053340945,1.6515398930514085,60.000004548113125,10.861127533770905,-0.6704024814141833,AGX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-06,7.548686027526856,7.548686027526856,7.548686027526856,7.548686027526856,300,0.0,0.0,3.695710497101148,2.280332003235817,4.632241983108274,3.344281844269797,1.7833661304251187,1.6779051405261507,60.000004548113125,10.831723207312308,0.0981440215533151,AGX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-07,6.290572166442871,10.064915466308594,6.290572166442871,6.290572166442871,413,0.0,0.0,3.900154093901316,2.402998161315918,4.739231027194378,3.4598226412177606,1.6111164630974262,1.664547405040406,54.54546018361147,10.527559188604735,1.0156388306613922,AGX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-08,5.032456398010254,5.032456398010254,5.032456398010254,5.032456398010254,167,0.0,0.0,4.062660498420398,2.5005020040273664,4.758148793053467,3.521494553248839,1.3574402070187412,1.603125965436073,47.826087816278395,9.996318538806642,2.03439869401673,AGX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-09,5.032457733154297,7.548686599731445,5.032457733154297,6.290572166442871,780,0.0,0.0,4.267104095220565,2.6231681621074676,4.857014817143106,3.630085832197624,1.2435841109116188,1.5312175945311823,52.00000509388577,9.193143316120908,3.4509047071029695,AGX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-10,5.032456398010254,5.032456398010254,5.032456398010254,5.032456398010254,733,0.0,0.0,4.429610499739647,2.7206720048189164,4.868333628811954,3.6850807563471393,1.0398462066688312,1.4329433169587122,48.14814918795427,9.193143316120908,3.4509047071029695,AGX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-13,6.290572166442871,6.290572166442871,6.290572166442871,6.290572166442871,133,0.0,0.0,4.634054096539815,2.8433381628990175,4.9600909538204006,3.787256890076384,0.9687349047391196,1.3401016345147938,46.153848396504856,9.19148830740292,3.5783712926642184,AGX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-14,3.774343013763428,3.774343013763428,3.774343013763428,3.774343013763428,20,0.0,0.0,4.7546233882506685,2.9156797379255295,4.883591086719951,3.786750463554307,0.7012563750392573,1.212332582619687,46.15384974210018,9.30695107918948,3.3370971824529763,AGX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-15,5.03245735168457,5.03245735168457,3.774343013763428,3.774343013763428,2033,0.0,0.0,4.875192679961523,2.9880213129520414,4.812026694916304,3.7862638968958415,0.4837018987782349,1.0666064458513964,46.15384974210018,9.407051748069298,3.1111851751484756,AGX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-16,3.774343013763428,6.290571689605713,3.774343013763428,3.774343013763428,1687,0.0,0.0,4.995761971672376,3.060362887978554,4.745079360648377,3.785796411282806,0.3077409626902172,0.9148333492191606,41.66666587706383,9.495919232848738,2.833600658890154,AGX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-17,6.133306235074997,7.548684597015381,5.032456398010254,5.032456398010254,1853,0.0,0.0,5.158268376191457,3.1578667306900026,4.763619814671724,3.834685038213294,0.2667351321601474,0.785213705807358,46.15384189279387,9.496201340379216,2.770412858305477,AGX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-20,5.032457009339944,7.548685514009916,5.032457009339944,6.133306980133057,1800,0.0,0.0,5.3574698001146315,3.277387585043907,4.851986728572456,3.924827075151324,0.3193854808069529,0.6920480608072771,41.05263295639962,9.512467331517511,2.80132623232526,AGX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-21,6.133306235074997,7.548684597015381,5.032456398010254,5.032456398010254,7640,0.0,0.0,5.519976204633712,3.374891427755356,4.863629933052314,3.968263519185008,0.2691788929300438,0.6074742272318305,32.97873115944783,9.355477557800572,2.706693043090542,AGX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-22,5.032457009339944,6.76236410630055,5.032457009339944,6.133306980133057,2407,0.0,0.0,5.719177628556888,3.4944122821092605,4.945544581251072,4.053167184320225,0.3145928218803808,0.5488979461615406,44.70588331816881,9.37718811048278,2.795067548620614,AGX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-24,7.548686027526856,7.548686027526856,7.548686027526856,7.548686027526856,500,0.0,0.0,5.965558354059855,3.6422407174110414,5.113489190688219,4.190246354642054,0.4594961623386364,0.5310175893969599,50.0,9.52570332892002,2.8981752931350333,AGX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-27,6.762363867326216,6.919628143310547,6.133306763388894,6.919628143310547,413,0.0,0.0,6.028464078903198,3.777487995028496,5.230014284405789,4.297280934589838,0.5176067413090326,0.5283354197793745,47.95918234748963,9.572205921872223,2.914578297869596,AGX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-28,7.548684597015381,7.548684597015381,5.032456398010254,5.032456398010254,1140,0.0,0.0,6.028464078903198,3.8749918377399446,5.217268614315755,4.326111344920051,0.406692705363775,0.5040068768962547,46.078428924508025,9.552811872391157,2.8081607705074023,AGX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-29,6.762364387512206,7.548685827920602,6.13330723518549,6.762364387512207,2267,0.0,0.0,6.086127678553264,4.007093840241432,5.316952212586495,4.421650679923665,0.4531579275850106,0.4938370870340058,55.23809518309163,9.232270403849576,2.9242586889391204,AGX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-11-30,5.032456276633523,8.649534225463867,5.032456276633523,8.649534225463867,4200,0.0,0.0,6.206696939468384,4.176939239501953,5.531957503739874,4.587450034650732,0.63494157391876,0.5220579844109567,56.88072537011197,8.831070253285032,3.1839209824479986,AGX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-12-01,10.064912796020508,12.581140995025637,8.649534434080124,10.064912796020508,3193,0.0,0.0,6.353476921717326,4.375092210173607,5.824406232274109,4.802252495880919,0.8830365494791366,0.5942536974245928,64.5454492831762,9.430531358394637,2.8360825541877612,AGX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1995-12-04,12.581142371808978,15.097370846170774,10.064913897447184,11.165763854980469,2740,0.0,0.0,6.536951939264934,4.59526220202446,6.169009949868068,5.051801960943647,1.155167038744282,0.7064363656885306,64.2201773613506,10.269402101096322,2.358919594231437,AGX,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
