Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_30,SMA_50,EMA_30,EMA_50,MACD,Signal_Line,RSI,Upper_Band,Lower_Band,Company,Trend,SP500_Close,SP500_High,SP500_Low,SP500_Open,SP500_Volume,SP500_SMA_30,SP500_SMA_50,SP500_EMA_30,SP500_EMA_50,SP500_MACD,SP500_Signal_Line,SP500_RSI
2014-12-02,6.677991939095533,6.683501959598222,6.435556817086491,6.5402445793151855,449000,0.0,0.0,7.2170356909434,7.2487524795532225,7.166831946918585,7.224019566860978,-0.131381185355738,-0.0497418367639824,18.32685285456111,7.717269710598083,6.714251275958924,AVAL,3,2066.550048828125,2068.77001953125,2053.77001953125,2053.77001953125,3686650000,2023.0776692708337,1988.0834033203123,2028.108238433052,2009.5113370139527,22.415249244749248,23.882935990474714,66.91419763237042
2014-12-03,6.507184917830072,6.661461799680151,6.490654857819242,6.578813076019287,2938400,0.0,0.0,7.202195564905803,7.2322675895690915,7.128895245570243,7.198717351533853,-0.1566302423280987,-0.0711195178768056,16.63982465301318,7.737222674992208,6.60827135691392,AVAL,3,2074.330078125,2076.280029296875,2066.64990234375,2067.449951171875,3612680000,2027.5126708984376,1989.9146044921872,2031.090292606726,2012.053248430072,22.231903904546925,23.552729573289156,71.03052175001991
2014-12-04,6.7110517549258395,6.7110517549258395,6.474126120248942,6.600853443145752,467300,0.0,0.0,7.187360922495524,7.215460319519043,7.094828032510599,7.175271708067653,-0.1728691010703951,-0.0914694345155235,20.90993455335102,7.740885563965462,6.524628952864982,AVAL,3,2071.919921875,2077.340087890625,2062.340087890625,2073.639892578125,3408340000,2032.339668782552,1991.387001953125,2033.7244622369376,2014.400961114187,21.64263906359588,23.1707114713505,68.7061121706705
2014-12-05,6.611874552612164,6.620139584970178,6.413518505201048,6.512696266174316,1942100,0.0,0.0,7.167034864425659,7.196235723495484,7.057271144359872,7.14928835740517,-0.1906543167542977,-0.1113064109632784,14.534117964225516,7.755259354429456,6.431341950578479,AVAL,3,2075.3701171875,2079.469970703125,2070.81005859375,2072.780029296875,3419620000,2036.4913411458333,1993.5746044921875,2036.411278685361,2016.7919084111795,21.209553824946397,22.77847994206968,69.7345969893977
2014-12-08,6.540245848569783,6.716562335157442,6.47963718767142,6.512696266174316,128400,0.0,0.0,7.146891037623088,7.1762479877471925,7.022137281251126,7.124323961670627,-0.2024159037800981,-0.1295283095266423,13.727501643472266,7.749764648201451,6.352982649085536,AVAL,3,2060.31005859375,2075.780029296875,2054.27001953125,2074.840087890625,3800990000,2039.6823445638024,1995.123806152344,2037.953135453644,2018.4985025359863,19.427165515677416,22.10821705679123,59.16239370605565
2014-12-09,6.523713446115332,6.523713446115332,6.303317409146148,6.325356960296631,444200,0.0,0.0,7.118679110209147,7.1540398693084715,6.977183712157288,7.092991922401059,-0.2242685344967645,-0.1484763545206668,12.169914084465091,7.746518039544282,6.24870009438211,AVAL,3,2059.820068359375,2060.60009765625,2034.1700439453125,2056.550048828125,3970150000,2042.9553466796872,1996.7642065429689,2039.36390531853,2020.118956097688,17.770227698942108,21.240619185221405,54.28233981311531
2014-12-10,6.352909209175109,6.352909209175109,5.94517707824707,5.94517707824707,313500,0.0,0.0,7.075241645177205,7.125209331512451,6.91060263900179,7.047979575571492,-0.2691615145722181,-0.1726133865309771,8.546233599156977,7.784552981943593,6.065666887670055,AVAL,4,2026.1400146484375,2058.860107421875,2024.260009765625,2058.860107421875,4114440000,2044.3250122070312,1997.8412060546875,2038.51075108175,2020.3550760408548,13.582819396081277,19.709059227393382,40.91281113090366
2014-12-11,5.7908976726794235,5.983743612519636,5.7413085515745745,5.76334810256958,577000,0.0,0.0,7.023190323511759,7.092556190490723,6.836586217296486,6.9976018707478875,-0.3157715851745841,-0.2012450262596985,8.24592142576958,7.805617122337049,5.874833460167224,AVAL,4,2035.3299560546875,2055.530029296875,2027.9200439453125,2027.9200439453125,3917950000,2046.09267578125,1999.6246044921877,2038.305538499359,2020.942326237476,10.880397169596565,17.94332681583402,43.26894322809606
2014-12-12,5.768860529787822,5.818449671592734,5.43275657998322,5.49336576461792,661100,0.0,0.0,6.9605291525522865,7.054394025802612,6.749926833252708,6.938612219527105,-0.3702279627745808,-0.235041613562675,6.8818588580246995,7.865091632649484,5.637257648661551,AVAL,1,2002.3299560546875,2032.25,2002.3299560546875,2030.3599853515625,4157650000,2046.348673502604,2000.747802734375,2035.984533180348,2020.212429367563,6.006643035802654,15.555990059827748,29.831903348651437
2014-12-15,5.542951737268727,5.581520814192182,5.069100675801079,5.212357997894287,801900,0.0,0.0,6.887586132685343,7.009955253601074,6.650728843874746,6.870915975541505,-0.431090667780742,-0.2742514244062884,6.137995363750122,7.9161159951047235,5.372894195859022,AVAL,1,1989.6300048828125,2018.68994140625,1982.260009765625,2005.030029296875,4361990000,2045.4013387044272,2001.18240234375,2032.9939184514749,2019.0131186034548,1.1066214068880529,12.66611632923981,24.82339390343968
