Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_30,SMA_50,EMA_30,EMA_50,MACD,Signal_Line,RSI,Upper_Band,Lower_Band,Company,Trend,SP500_Close,SP500_High,SP500_Low,SP500_Open,SP500_Volume,SP500_SMA_30,SP500_SMA_50,SP500_EMA_30,SP500_EMA_50,SP500_MACD,SP500_Signal_Line,SP500_RSI
1990-07-23,8.124531498661748,8.124531498661748,7.834369659423828,7.834369659423828,33600,0.0,0.0,6.428696576754252,5.034307775497436,6.684760207529875,5.712468622359547,0.961307480869582,1.0788661557311712,58.90411125428509,10.006429275438355,4.801496187284423,AN,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990-07-24,7.834369659423828,8.124531498661748,7.834369659423828,7.834369659423828,22200,0.0,0.0,6.557657400767009,5.140700449943543,6.758928559264969,5.7956804277346174,0.8850520222003428,1.0401033290250057,58.90411125428509,9.930068191548012,5.139002958278036,AN,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990-07-25,8.027811050415039,8.414693510676004,8.027811050415039,8.027811050415039,15600,0.0,0.0,6.686618232727051,5.245158715248108,6.84079194579078,5.883214961957379,0.8306528761174707,0.9982132384434986,60.00000262935853,9.815345417481948,5.534215558546496,AN,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990-07-26,8.124530792236328,8.414692606244769,8.124530792236328,8.124530792236328,18800,0.0,0.0,6.8123550097147625,5.3544529962539675,6.923613806851784,5.971109700399691,0.7862818678375172,0.9558269643223024,58.90410847887835,9.789965308930856,5.762708889219779,AN,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990-07-27,8.124530792236328,8.414692606244769,8.124530792236328,8.124530792236328,15800,0.0,0.0,6.928419733047486,5.468583307266235,7.001092322037884,6.05555758635407,0.7425577802354164,0.9131731275049252,57.14285412446047,9.790770959571606,5.916656160637133,AN,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990-07-30,8.027810885582442,8.027810885582442,7.834369659423828,7.834369659423828,37000,0.0,0.0,7.0412604490915935,5.578844809532166,7.054852150256333,6.125314922552884,0.676692062485361,0.8658769145010125,49.23077214795758,9.747849031011524,6.094986919839917,AN,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990-07-31,7.834369093179703,7.931089699268341,7.737648487091064,7.737648487091064,22400,0.0,0.0,7.150877126057943,5.681368651390076,7.098903526826316,6.188543689789676,0.6096606281362895,0.8146336572280679,38.18180889214013,9.696501042260534,6.262399600134485,AN,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990-08-01,7.350766491245579,7.350766491245579,7.157325267791748,7.157325267791748,40400,0.0,0.0,7.247597742080688,5.77422043800354,7.102672671404731,6.22653512422113,0.5039018329826703,0.7524872923789885,24.528294339904164,9.643377636862551,6.373555375146116,AN,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990-08-02,6.383560493588448,6.383560493588448,6.19011926651001,6.19011926651001,123000,0.0,0.0,7.305630111694336,5.849662518501281,7.043798258185717,6.225107051369714,0.3381438727688097,0.6696186084569528,21.666660504105707,9.70261370854323,6.27563107295091,AN,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990-08-03,6.19011926651001,6.577001720666885,6.19011926651001,6.19011926651001,48000,0.0,0.0,7.344318358103434,5.927039012908936,6.988722194206639,6.223734981375216,0.2044230335953427,0.5765794934846308,23.63635532454643,9.784906322593931,6.125634067420718,AN,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990-08-06,5.899957410220442,5.899957410220442,5.609795570373535,5.609795570373535,56600,0.0,0.0,7.363662481307983,5.9908746194839475,6.899759186217407,6.199658926041817,0.0510327589545847,0.4714701465786216,28.888883045867644,9.962713147312051,5.793074272960775,AN,1,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990-08-07,6.19011926651001,6.383560493588448,6.19011926651001,6.19011926651001,38600,0.0,0.0,7.39590269724528,6.062447876930237,6.853975965591124,6.199284821746452,-0.023432748367937,0.3724895675893098,30.434778880870297,10.007525780602467,5.574164578513134,AN,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1990-08-08,7.157325267791748,7.447487102972494,7.157325267791748,7.157325267791748,60200,0.0,0.0,7.460383113225301,6.151430840492249,6.873546888313745,6.2368550353168555,-0.0043515959016495,0.2971213348911179,42.857142857142854,9.857049815375149,5.540871365349948,AN,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
