Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_30,SMA_50,EMA_30,EMA_50,MACD,Signal_Line,RSI,Upper_Band,Lower_Band,Company,Trend,SP500_Close,SP500_High,SP500_Low,SP500_Open,SP500_Volume,SP500_SMA_30,SP500_SMA_50,SP500_EMA_30,SP500_EMA_50,SP500_MACD,SP500_Signal_Line,SP500_RSI
1997-06-09,0.2145738899707794,0.2145738899707794,0.2145738899707794,0.2145738899707794,18000,0.0,0.0,0.1908917834361393,0.191460598707199,0.1917540829459639,0.191073378095104,0.0018823750522657,0.0002721565535667,100.0,0.2022562611478082,0.1803439300877338,ABEV,4,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-06-10,0.2162632644176483,0.2162632644176483,0.2162632644176483,0.2162632644176483,30000,0.0,0.0,0.191764720280965,0.1918323001265525,0.1933353204602661,0.1920612167744195,0.0035320154267843,0.0009241283282102,100.0,0.2082202050988171,0.1769987966712022,ABEV,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-06-11,0.2162632644176483,0.2162632644176483,0.2162632644176483,0.2162632644176483,15000,0.0,0.0,0.1926376571257908,0.192204001545906,0.194814542651065,0.1930103166819971,0.004784217823609,0.00169614622729,100.0,0.2127048679126581,0.1751329443918385,ABEV,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-06-12,0.2145738899707794,0.2145738899707794,0.2145738899707794,0.2145738899707794,450000,0.0,0.0,0.1934542814890542,0.1925419154763221,0.1960893392523369,0.1938559470070474,0.005576002163552,0.0024721174145424,93.9400029719493,0.2159597186254885,0.1743279667687984,ABEV,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-06-13,0.2162631796327968,0.2162631796327968,0.2145738899707794,0.2145738899707794,87000,0.0,0.0,0.1942709058523177,0.1928798294067382,0.1972818909115912,0.1946684153585663,0.0061328018354328,0.0032042542987205,93.9400029719493,0.2187530033542289,0.1739845551298483,ABEV,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-06-16,0.2162632644176483,0.2162632644176483,0.2162632644176483,0.2162632644176483,420000,0.0,0.0,0.1951438426971435,0.1932515308260917,0.1985064956539175,0.1955152721844126,0.0066339163281331,0.003890186704603,94.28625570633577,0.2215281281955797,0.1738282408229748,ABEV,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-06-17,0.2145738899707794,0.2145738899707794,0.2145738899707794,0.2145738899707794,150000,0.0,0.0,0.1959604670604069,0.1935894447565078,0.1995431017388763,0.1962626689603486,0.0068161622986964,0.0044753818234217,89.19015813536618,0.2236100073399789,0.174196234768366,ABEV,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-06-18,0.2145738899707794,0.2145738899707794,0.2145738899707794,0.2145738899707794,15000,0.0,0.0,0.1967770914236704,0.1939273586869239,0.2005128300119024,0.1969807560587969,0.0068812705400358,0.0049565595667445,89.19015813536618,0.2254145186618494,0.1748415965362858,ABEV,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-06-19,0.2145739740933537,0.2162632644176483,0.2145739740933537,0.2162632644176483,63000,0.0,0.0,0.1976500282684961,0.1942990601062774,0.2015289870703376,0.1977369328571832,0.0069886271460771,0.005362973082611,89.7444618628621,0.2272390033113467,0.1756359224212658,ABEV,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1997-06-20,0.2162632644176483,0.2162632644176483,0.2162632644176483,0.2162632644176483,3000,0.0,0.0,0.1985229651133218,0.1946707615256308,0.2024795856088738,0.198463455663476,0.0069930959725075,0.0056889976605903,89.7444618628621,0.2287775349686015,0.1767162012984882,ABEV,3,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
