Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_30,SMA_50,EMA_30,EMA_50,MACD,Signal_Line,RSI,Upper_Band,Lower_Band,Company
2001-10-03 00:00:00-04:00,8.82099493593786,9.12854188664532,8.80701589268166,9.051654815673828,2539400,0.0,0.0,9.910456275939941,10.147081069946289,9.657185132992552,9.937656759629633,-0.45097107725611885,-0.4008578639528326,37.480042625057706,11.158939375590794,8.002611909199246,ACN
2001-10-04 00:00:00-04:00,9.065636179968598,9.64578091264442,9.065636179968598,9.429100036621094,3108500,0.0,0.0,9.897408898671468,10.123595714569092,9.642469965484716,9.917713358727337,-0.39287411026218777,-0.3992611132147037,36.56954313488045,11.05473185040576,8.004769988278321,ACN
2001-10-05 00:00:00-04:00,9.43608925265366,9.603841790497176,9.31027451597636,9.47103786468506,2172300,0.0,0.0,9.874808915456136,10.103185729980469,9.631409829949256,9.900196672686464,-0.33953387792551837,-0.38731566615686663,40.77327399336264,10.949564047914505,8.015577057737351,ACN
2001-10-08 00:00:00-04:00,9.505983286474663,9.56888996711228,9.247364044189451,9.247364044189451,576100,0.0,0.0,9.825414975484213,10.078442211151122,9.606632682480882,9.874595393137563,-0.3117166915140963,-0.3721958712283126,38.92611488356568,10.749697929259753,8.065164608124281,ACN
2001-10-09 00:00:00-04:00,9.422109375645627,9.645780088762768,9.352212819400345,9.366191864013672,1601100,0.0,0.0,9.777419153849284,10.058032264709473,9.59112037161203,9.854657999838587,-0.27689113030533363,-0.35313492304371685,45.027115315341995,10.609155491629423,8.100162478646457,ACN
2001-10-10 00:00:00-04:00,9.331242553349952,9.610830070585852,9.29629394704816,9.554912567138672,1700400,0.0,0.0,9.738509782155354,10.040138626098633,9.588784384226653,9.84290327698761,-0.23139604899157007,-0.32878714823328753,57.500005685009526,10.529996000604916,8.121307290715885,ACN
2001-10-11 00:00:00-04:00,10.83402710624259,10.83402710624259,10.274851380344478,10.5963773727417,4214100,0.0,0.0,9.736412811279298,10.049364986419677,9.653790383485688,9.872451280742672,-0.11003494895129684,-0.2850367083768894,69.7865618280208,10.630810788225862,8.065226504254607,ACN
2001-10-12 00:00:00-04:00,10.666278095149137,11.567948341369627,10.666278095149137,11.567948341369627,5193300,0.0,0.0,9.763206799825033,10.077882995605469,9.777284445284653,9.938941361551572,0.06380673033207174,-0.21526802063509717,73.82649864802019,10.929443206772167,7.864449844375294,ACN
2001-10-15 00:00:00-04:00,11.539987286468074,12.546503799197255,11.539987286468074,12.231966972351074,3277900,0.0,0.0,9.8102707862854,10.117025260925294,9.9356510599341,10.028863934524102,0.25225048118414684,-0.12176432027124838,81.00265500265496,11.462964927637563,7.533629310643688,ACN
2001-10-16 00:00:00-04:00,12.336814620870012,12.616402227038902,11.812587359361268,12.197021484375,1996000,0.0,0.0,9.8589656829834,10.15183406829834,10.081545926027061,10.113889720792764,0.39422927291136567,-0.01856560163472557,87.34007085577734,11.892019456723883,7.307276159426021,ACN
2001-10-17 00:00:00-04:00,12.33681226783528,12.399719633872142,11.777637162150532,11.868502616882324,1877100,0.0,0.0,9.904864533742268,10.172523517608642,10.196833454469337,10.182698069659022,0.47476694340579684,0.08010090737337892,85.87411826780227,12.212867120855908,7.198216195947072,ACN
2001-10-18 00:00:00-04:00,11.868503062439943,11.868503062439943,11.609885066293904,11.672792434692385,942000,0.0,0.0,9.945637798309326,10.19069679260254,10.292056614483727,10.241133142797585,0.5168436001323684,0.16744944592517683,80.24504882485004,12.470815655550075,7.20238142315476,ACN
2001-10-19 00:00:00-04:00,11.672791367991682,11.777636528015137,11.56095635287619,11.777636528015137,2062500,0.0,0.0,9.99107084274292,10.214461708068848,10.387900479872851,10.301388177511999,0.5522833175463724,0.24441622024941595,81.29713535573293,12.712250055131769,7.247524629774237,ACN
2001-10-22 00:00:00-04:00,11.882482201712472,12.280894626931902,11.86151263552986,12.231966972351074,469600,0.0,0.0,10.0404647509257,10.248012161254882,10.506872511645641,10.37709714985863,0.6099985353813349,0.31753268327579975,84.35750016816796,13.014425159111603,7.245906471595184,ACN
2001-10-23 00:00:00-04:00,12.231966652792746,12.39272932312374,12.071203982461752,12.31584358215332,915400,0.0,0.0,10.103604952494303,10.277648429870606,10.623580322646138,10.453126421713323,0.6549564722404568,0.3850174410687312,83.79157516375744,13.28364538639398,7.313589530293031,ACN
2001-10-24 00:00:00-04:00,12.357778588640976,12.413696084523496,12.280891531860666,12.3997163772583,472600,0.0,0.0,10.179093519846598,10.315951957702637,10.738169745524342,10.529463282715087,0.6894067429248913,0.44589530143996325,82.74262934839483,13.495813374849792,7.488650412229067,ACN
2001-10-25 00:00:00-04:00,12.3997163772583,12.4067062308909,11.973344637917682,12.3997163772583,265100,0.0,0.0,10.25411615371704,10.34726568222046,10.845366302410405,10.602806541324625,0.7085412086414706,0.49842448288026475,82.58159770186646,13.627477162544928,7.76867914849023,ACN
2001-10-26 00:00:00-04:00,12.371761090667516,12.427678599181712,12.231966652792746,12.31584358215332,566500,0.0,0.0,10.311664581298828,10.381235580444336,10.940235804329303,10.669984464494378,0.7087673481701167,0.5404930559382352,85.23283097924667,13.755956560345272,7.980598062304874,ACN
2001-10-29 00:00:00-05:00,12.385740200619448,12.392730056244542,12.16207015333094,12.266915321350098,616200,0.0,0.0,10.380396588643391,10.416743144989013,11.025828031233871,10.732609203978917,0.6969642931137265,0.5717873033733335,83.84998509840288,13.82967680924177,8.245878038475515,ACN
2001-10-30 00:00:00-05:00,12.197021065137058,12.20400958851956,11.987329367833796,12.127123832702637,574700,0.0,0.0,10.445633792877198,10.453788547515869,11.096879373264114,10.787296052164162,0.6686228144952313,0.5911544055977132,80.36314750351292,13.824921782048387,8.584041516749222,ACN
2001-10-31 00:00:00-05:00,12.176051008955511,12.30186575567474,11.952380940645224,12.280896186828612,718600,0.0,0.0,10.529976145426433,10.492651252746581,11.173267554784404,10.845868606464729,0.6510650596162009,0.6031365364014107,75.1566929331231,13.820561737785493,8.911325698127595,ACN
2001-11-01 00:00:00-05:00,12.245946697734782,12.993843894484192,12.245946697734782,12.798131942749023,1089900,0.0,0.0,10.654858716328938,10.552203464508057,11.278097515298251,10.922427952985682,0.6711504109996014,0.6167393113210489,71.25610893908055,13.88975835720319,9.179032269322688,ACN
2001-11-02 00:00:00-05:00,12.930934566341037,13.350316494587776,12.65134705856934,12.756192207336426,2372800,0.0,0.0,10.783003107706707,10.604346561431885,11.373458463171682,10.994340276685712,0.6758927397599557,0.6285699970088302,61.53848091466534,13.901401233203291,9.495904827587726,ACN
2001-11-05 00:00:00-05:00,12.756194233105186,12.77017394400844,12.42068917049871,12.651349067687988,1552700,0.0,0.0,10.897168159484863,10.642789897918702,11.455903018301766,11.059321013587763,0.6635422028365969,0.6355644381743836,59.701484026866204,13.780970404831374,9.956734158309496,ACN
2001-11-06 00:00:00-05:00,12.567474743071386,12.567474743071386,12.127124423679462,12.560484886169434,562600,0.0,0.0,11.017623964945475,10.67787826538086,11.52716636461581,11.118190185061554,0.6390556970024388,0.6362626899399947,66.44536916158981,13.555297237042721,10.501836628313724,ACN
2001-11-07 00:00:00-05:00,12.56747159634632,13.21052360534668,12.553491886042746,13.21052360534668,1987000,0.0,0.0,11.173727162679036,10.727644863128662,11.635770057566189,11.200242476053127,0.664443367214858,0.6418988253949673,80.05482244402376,13.305030957371994,11.117664011805253,ACN
2001-11-08 00:00:00-05:00,13.07072904290266,13.958419217239571,13.07072904290266,13.944440841674805,1747200,0.0,0.0,11.362448819478352,10.793347949981689,11.784716559766746,11.30785809823437,0.7353080921628443,0.6605806787485428,83.99139585214007,13.456437213496589,11.301064102573967,ACN
2001-11-09 00:00:00-05:00,13.8046464205999,13.944440841674805,13.734749210062448,13.944440841674805,1325400,0.0,0.0,11.530201498667399,10.856954193115234,11.924053610212429,11.411253499937915,0.7824493086643969,0.6849544047317137,81.33010016020468,13.713979734953059,11.281170831148016,ACN
2001-11-12 00:00:00-05:00,13.804649429023582,13.804649429023582,13.280422235516358,13.622917175292969,2398300,0.0,0.0,11.688401635487875,10.913011589050292,12.033657711185368,11.497985408775369,0.7848178973953903,0.7049271032644491,72.00016051879675,13.875186728683103,11.25905885771216,ACN
