Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_30,SMA_50,EMA_30,EMA_50,MACD,Signal_Line,RSI,Upper_Band,Lower_Band,Company
2016-08-19 00:00:00-04:00,17.099976005660018,17.099976005660018,16.44715630614556,16.905105590820312,46100,0.0,0.0,16.336079184214274,16.107494506835938,16.434534896550442,16.224599532124188,0.327966388463409,0.26993869204939935,80.41532908851643,17.96264992430931,14.75725192353004,ATKR
2016-08-22 00:00:00-04:00,17.05125740853413,17.704077052227017,16.72484851590747,17.59689712524414,66300,0.0,0.0,16.38089958826701,16.147638034820556,16.509526008079067,16.278415124011246,0.3653136960300749,0.28901369284553446,82.90144903575958,18.123713988739055,14.744290047210654,ATKR
2016-08-23 00:00:00-04:00,17.63587037168466,17.75279222598622,17.202281599974263,17.35330581665039,89300,0.0,0.0,16.409480635325114,16.178037967681885,16.56396341508367,16.320567700193173,0.3709795027425784,0.3054068548249433,73.85046051330774,18.221505672688743,14.801421039347389,ATKR
2016-08-24 00:00:00-04:00,17.21689731046976,17.460486688456918,16.875871809599847,16.944076538085938,58300,0.0,0.0,16.442284075419106,16.203760986328124,16.588486842374138,16.34501902716936,0.3385457678000243,0.3120346374199595,63.461475892299916,18.254152406205062,14.8847227921592,ATKR
2016-08-25 00:00:00-04:00,16.846643882163335,17.168181817469303,16.846643882163335,17.051258087158203,69400,0.0,0.0,16.4731388092041,16.23045841217041,16.618343051715048,16.37271467658069,0.31782674555962487,0.3131930590478926,62.322934550665224,18.256909985153303,15.045657401473894,ATKR
2016-08-26 00:00:00-04:00,17.01228105067076,17.450742668858954,16.758949736205857,16.963563919067383,110500,0.0,0.0,16.49327538808187,16.25598653793335,16.64061536573778,16.395885235109578,0.29097638999013853,0.30874972523634175,50.86503994993051,18.216691915183695,15.249567373604144,ATKR
2016-08-29 00:00:00-04:00,16.914848832814627,17.333822905648212,16.710232766771394,17.031770706176758,44000,0.0,0.0,16.508540407816568,16.28482753753662,16.6658511941532,16.420821920249466,0.27206481362971857,0.30141274291501713,46.415132528554096,18.05206066714326,15.626608499421687,ATKR
2016-08-30 00:00:00-04:00,17.11946336840704,17.548181248641146,17.002541492804824,17.411771774291992,73400,0.0,0.0,16.53842067718506,16.311135292053223,16.713975102549252,16.45968269883937,0.2844610733265611,0.29802240899732596,56.445970454249384,17.883139577140504,16.024503741035765,ATKR
2016-08-31 00:00:00-04:00,17.421512603759766,17.58715346566169,17.109718477459573,17.421512603759766,92200,0.0,0.0,16.58031800587972,16.344653186798094,16.75962268327251,16.49740151864017,0.2917085671967108,0.29675964063720295,56.293638087832974,17.791414696196128,16.284792560121012,ATKR
2016-09-01 00:00:00-04:00,17.51894808182356,17.528691880213305,17.13894923682114,17.4799747467041,94900,0.0,0.0,16.624164072672524,16.37466344833374,16.806097009945518,16.53593380209366,0.29872613570938,0.29715293965163836,58.188155211338696,17.70726095334453,16.518023050866894,ATKR
2016-09-02 00:00:00-04:00,17.47997399039848,17.71187006334658,17.324076939786806,17.626127243041992,109900,0.0,0.0,16.669309234619142,16.400776195526124,16.859002186274324,16.57868648605242,0.3124788328478587,0.30021811829088246,57.7464050918044,17.646149591949257,16.721390767547813,ATKR
2016-09-06 00:00:00-04:00,17.694333184623137,17.88920544048022,17.363051464729832,17.684589385986328,190100,0.0,0.0,16.721599706013997,16.44130947113037,16.912265876578324,16.622055227226298,0.3243563724037948,0.3050457691134649,56.52162194941178,17.717370202181908,16.727144453884986,ATKR
2016-09-07 00:00:00-04:00,17.71382111823762,17.772282052728947,17.17792333367507,17.577411651611328,100900,0.0,0.0,16.780710792541505,16.484376106262207,16.955178507225614,16.65952018504532,0.32141597732050897,0.30831981075487375,59.31564793650108,17.76020344477402,16.720362580006253,ATKR
2016-09-08 00:00:00-04:00,17.358180202345256,17.69433288667687,17.35330737388912,17.548179626464844,86200,0.0,0.0,16.83949705759684,16.522765769958497,16.993436643950727,16.69436957490491,0.313117489396614,0.3092793464832218,61.41724455240893,17.79442461278599,16.73583356592495,ATKR
2016-09-09 00:00:00-04:00,17.3338204038602,17.43125466478608,16.61766706373071,17.24612808227539,135600,0.0,0.0,16.900556786855063,16.55491958618164,17.009739317391027,16.716007163429243,0.2789522547129586,0.3032139281291692,56.317630597014926,17.795387668074405,16.75240877205011,ATKR
2016-09-12 00:00:00-04:00,17.061001602369647,17.44100046728914,16.583566606885263,17.402027130126953,140400,0.0,0.0,16.969736194610597,16.591165714263916,17.03504820853528,16.74290990722131,0.2614420689095027,0.2948595562852359,45.495547925274984,17.803321262759518,16.78247547491138,ATKR
2016-09-13 00:00:00-04:00,17.265614731772892,17.431255585915093,16.934333023488488,17.168180465698242,52600,0.0,0.0,17.045086479187013,16.606170864105223,17.043637386416762,16.759587184024326,0.22608943080239996,0.28110553118866877,45.70143201451945,17.80317663723874,16.779696897917514,ATKR
2016-09-14 00:00:00-04:00,17.29484804025007,17.538437449267676,16.992797693431356,17.411771774291992,148900,0.0,0.0,17.12141119639079,16.635011920928957,17.067387992086132,16.785163050309333,0.21524676253449115,0.26793377745783326,61.76473692745702,17.80961411847009,16.78105398760901,ATKR
2016-09-15 00:00:00-04:00,17.216897912149832,17.626128155807226,16.93433333175898,17.548179626464844,166400,0.0,0.0,17.181821409861247,16.674570865631104,17.09840680720734,16.8150852689821,0.2151803780245949,0.2573830975711856,62.31878575819188,17.83523215076371,16.800256550102993,ATKR
2016-09-16 00:00:00-04:00,17.450743715180643,17.713820701867277,17.177922929901218,17.5286922454834,1031300,0.0,0.0,17.233137575785317,16.713350296020508,17.12616715806386,16.843069856295877,0.21112162041832505,0.2481308021406135,64.49999510614765,17.845471450328617,16.84458096361181,ATKR
2016-09-19 00:00:00-04:00,17.645615164532607,18.181511053592356,17.548179041492798,18.006126403808594,292600,0.0,0.0,17.293222999572755,16.761678409576415,17.182938722305458,16.88867991698265,0.2436216534944151,0.24722897241137384,70.661107888983,17.93762074947043,16.862533745768825,ATKR
2016-09-20 00:00:00-04:00,18.02561400010445,18.337408107080265,17.91843407891671,18.006126403808594,398500,0.0,0.0,17.32959899902344,16.796755237579347,17.23604760498308,16.93250134783857,0.26630832723215647,0.2510448433755304,65.02454646180905,18.01749783263477,16.823579590460934,ATKR
2016-09-21 00:00:00-04:00,18.10356330871582,18.19125563739501,17.548179799373983,18.10356330871582,111400,0.0,0.0,17.359154510498048,16.82890901565552,17.292016360062615,16.978425346304345,0.2888206785323071,0.25860001040688574,66.50941697576434,18.127154510519542,16.7889486617827,ATKR
2016-09-22 00:00:00-04:00,18.29843534496381,18.29843534496381,17.80151277452178,18.123050689697266,224000,0.0,0.0,17.394880930582683,16.87217056274414,17.34563147810356,17.023312614672694,0.30472170577131763,0.26782434947977213,65.86536063477065,18.202968436511615,16.831032150951767,ATKR
2016-09-23 00:00:00-04:00,18.103561769883328,18.210741686589547,17.97689611613548,18.152278900146484,131600,0.0,0.0,17.43093204498291,16.912703819274903,17.39767324726762,17.067585802338332,0.31603875864944087,0.2774672313137059,63.77546179544671,18.277096932693002,16.867005736069206,ATKR
2016-09-26 00:00:00-04:00,17.898949872889744,18.16202501164044,17.411771074436388,17.470232009887695,135800,0.0,0.0,17.44587230682373,16.93491912841797,17.402354457759238,17.08337584969321,0.26689551528659194,0.2753528881082831,45.76925190841994,18.24439385251652,16.95037562532772,ATKR
2016-09-27 00:00:00-04:00,17.343563722001637,17.752793969117786,17.314334184775905,17.616384506225586,131200,0.0,0.0,17.45983804066976,16.955770416259767,17.416162847982875,17.10427814994938,0.23701031845334697,0.2676843741772959,50.75754823238746,18.216316844800915,17.036914013048204,ATKR
2016-09-28 00:00:00-04:00,17.713822892957257,17.996385653341175,17.577413412664317,17.908693313598633,207600,0.0,0.0,17.479000282287597,16.983637008666992,17.44793900705486,17.135823842641507,0.23421309965986836,0.2609901192738104,56.357416980871875,18.244910913255307,17.058012098524475,ATKR
2016-09-29 00:00:00-04:00,18.064589322678177,18.064589322678177,17.76253715323743,17.83074188232422,125100,0.0,0.0,17.503359222412108,17.016959991455078,17.472635966749657,17.163075530472202,0.223134103527304,0.2534189161245091,61.19401458809023,18.26018660054987,17.083659339086363,ATKR
2016-09-30 00:00:00-04:00,17.93792252879452,18.678434497319323,17.75279407205343,18.25946044921875,1423100,0.0,0.0,17.54590606689453,17.058857345581053,17.523398836586374,17.20607101748187,0.24611091128366525,0.25195731515634034,64.86484341623361,18.346959688609083,17.074834821278614,ATKR
2016-10-03 00:00:00-04:00,18.317924651962432,19.077924353360576,17.830745785065133,18.62972068786621,187700,0.0,0.0,17.603393236796062,17.106016311645508,17.594774439894753,17.261900416320472,0.29084443028649787,0.25973473818237186,74.19358708981585,18.51618915984223,17.005964694527886,ATKR
