Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_30,SMA_50,EMA_30,EMA_50,MACD,Signal_Line,RSI,Upper_Band,Lower_Band,Company
1980-08-11 00:00:00-04:00,1.1843507025659008,1.1917997096805215,1.176902174949646,1.176902174949646,56025,0.0,0.0,1.1781439781188965,1.1696027898788453,1.1715189108933581,1.1614948654376736,0.0004941968245033568,0.001562814726643875,47.36814620090413,1.198929057141988,1.1541311287672833,AON
1980-08-12 00:00:00-04:00,1.176902174949646,1.1843507025659008,1.1694532637346982,1.176902174949646,97200,0.0,0.0,1.1793854276339213,1.1715394711494447,1.1718662182518285,1.1620990736538295,0.0007417279466288562,0.0013985973706408714,50.0,1.1990523811752052,1.1547526601379663,AON
1980-08-13 00:00:00-04:00,1.176902813102474,1.1992488875663323,1.169453897848496,1.1918003559112549,340200,0.0,0.0,1.179882033665975,1.1734761476516724,1.173152291649211,1.1632638298207874,0.002115668726466735,0.001542011641806044,57.89468364495195,1.1990523811752052,1.1547526601379663,AON
1980-08-14 00:00:00-04:00,1.184351921081543,1.184351921081543,1.176903385801893,1.184351921081543,72225,0.0,0.0,1.1803786436716714,1.1752638554573058,1.173874848386781,1.1640908137917974,0.002573830733069604,0.0017483754600587562,52.631858232658736,1.1990523811752052,1.1547526601379663,AON
1980-08-15 00:00:00-04:00,1.1843505441944444,1.2066969871520996,1.1843505441944444,1.2066969871520996,178875,0.0,0.0,1.1803786436716714,1.1773494791984558,1.175992405726479,1.1657616441196523,0.004685970558878871,0.0023358944798227794,61.9044171552856,1.2011870573160075,1.1533627917173481,AON
1980-08-18 00:00:00-04:00,1.206697825343268,1.206697825343268,1.1843513668634136,1.1992489099502563,71550,0.0,0.0,1.179882025718689,1.1795840978622436,1.1774928253538195,1.1670748702306564,0.005693230981130837,0.003007361780084391,57.14290069029216,1.2027160862873256,1.1525786181499302,AON
1980-08-19 00:00:00-04:00,1.1992489099502563,1.1992489099502563,1.1769028350693098,1.1992489099502563,68175,0.0,0.0,1.1801303108533223,1.1816697454452514,1.17889644371488,1.1683365972784838,0.006417515004477847,0.003689392424963082,54.99977994806774,1.2051294290938526,1.1516549742302746,AON
1980-08-20 00:00:00-04:00,1.1992494711397024,1.2066983900184398,1.184351921081543,1.184351921081543,56700,0.0,0.0,1.1793854753176372,1.1828615641593934,1.1792484099966,1.1689646491923293,0.005723476138604688,0.004096209167691403,55.00026406464311,1.2056218156758727,1.1519075622614443,AON
1980-08-21 00:00:00-04:00,1.1843513447575515,1.1992488875663323,1.1843513447575515,1.1918003559112549,238950,0.0,0.0,1.1801303664843241,1.1833084988594056,1.180058212958836,1.1698601671028754,0.0057086658325145034,0.004418700500656024,63.15828042887358,1.2069665474475793,1.1527975039897989,AON
1980-08-22 00:00:00-04:00,1.1918003559112549,1.1992488875663323,1.176902813102474,1.1918003559112549,122175,0.0,0.0,1.1813718557357789,1.1833084988594056,1.1808157705686695,1.1707205666639884,0.005632006295463787,0.004661361659617577,56.25033133382746,1.2081817912544455,1.1530720782790935,AON
1980-08-25 00:00:00-04:00,1.1918009358600523,1.1918009358600523,1.176903385801893,1.184351921081543,37800,0.0,0.0,1.1813718557357789,1.1828615975379944,1.1810439093114355,1.171255129582324,0.004913585859273484,0.004711806499548759,56.250387598450104,1.2084563866897766,1.154287312860852,AON
1980-08-26 00:00:00-04:00,1.1843507025659008,1.1992482372967763,1.176902174949646,1.176902174949646,89100,0.0,0.0,1.1816201408704121,1.1821166920661925,1.180776700642933,1.1714765823418267,0.003700443822001409,0.004509533964039289,56.24988122089912,1.2084563866897766,1.154287312860852,AON
1980-08-27 00:00:00-04:00,1.176903385801893,1.1918009358600523,1.176903385801893,1.184351921081543,87750,0.0,0.0,1.1813718597094218,1.1816697907447815,1.1810073600260693,1.1719814975865215,0.0033020878566318856,0.004268044742557809,58.82373984229672,1.2084563866897766,1.154287312860852,AON
1980-08-28 00:00:00-04:00,1.1843510642918424,1.1843510642918424,1.1694536209106443,1.1694536209106443,87750,0.0,0.0,1.1808752497037251,1.1810738849639892,1.1802619575024935,1.1718823651678596,0.001763886584015717,0.003767213110849391,43.7497249350846,1.2084563866897764,1.1542873128608517,AON
1980-08-29 00:00:00-04:00,1.1694533067061372,1.1694533067061372,1.1396583320492455,1.1471072435379028,109350,0.0,0.0,1.1791371941566466,1.1803289914131165,1.1781229436983265,1.1709107917706065,-0.001243975133198738,0.002764975462039765,38.888938283635305,1.209787765939284,1.152211090128373,AON
1980-09-02 00:00:00-04:00,1.1471071510780355,1.162004685155539,1.1471071510780355,1.1545556783676147,43875,0.0,0.0,1.1778957049051921,1.1795840978622436,1.176602474967313,1.1702694147744108,-0.0029922084564730778,0.0016135386783371966,42.10517449343333,1.210981827404055,1.1487823790053993,AON
1980-09-03 00:00:00-04:00,1.154555939191635,1.1620049476623535,1.1396584976483413,1.1620049476623535,133650,0.0,0.0,1.177150805791219,1.1788392186164856,1.1756606990121543,1.1699453180249184,-0.0037335639830311518,0.000544118146063527,38.88872094615381,1.2113058339111993,1.147713505173426,AON
1980-09-04 00:00:00-04:00,1.162004685155539,1.1843506506229529,1.1545556783676147,1.1545556783676147,188325,0.0,0.0,1.176405922571818,1.1779453539848328,1.1742990847770227,1.16934180274424,-0.004866094051760417,-0.0005379242935012618,38.88847891358719,1.2119548622128873,1.1463195499422643,AON
1980-09-05 00:00:00-04:00,1.1545557714278532,1.162004778816187,1.1396583320492455,1.1471072435379028,136350,0.0,0.0,1.17566104332606,1.1772004604339599,1.172544772439015,1.1684698592459521,-0.006292127008812987,-0.001688764836563607,25.000425099048073,1.2134473160856454,1.143337325657061,AON
1980-09-08 00:00:00-04:00,1.1471071510780355,1.1694532124451182,1.13965824018978,1.1545556783676147,999000,0.0,0.0,1.174916160106659,1.1772004604339599,1.1713841857247311,1.1679242050938605,-0.006743507008591498,-0.0026997132709691853,31.249987497124337,1.2133942616963755,1.1404107557749381,AON
1980-09-09 00:00:00-04:00,1.154555939191635,1.176902389205647,1.1471074102193697,1.1620049476623535,84375,0.0,0.0,1.1746678709983827,1.1773494458198548,1.1707790735916745,1.1676920773514485,-0.006426059520420635,-0.0034449825208594754,35.29431146264706,1.213252601259851,1.139062693482733,AON
1980-09-10 00:00:00-04:00,1.1620049476623535,1.1843509181779126,1.1620049476623535,1.1620049476623535,107325,0.0,0.0,1.1741712967554727,1.1777963709831238,1.1702130009510732,1.1674690526577585,-0.006104115653387421,-0.003976809147365065,39.99993598593398,1.2130392530010023,1.1377863190128525,AON
1980-09-11 00:00:00-04:00,1.1620050910194506,1.1769025344006483,1.1545560816297442,1.1694536209106443,108675,0.0,0.0,1.1736746867497763,1.1776473999023438,1.1701640086904004,1.167546878863754,-0.005188121701821036,-0.004219071658256259,40.000064013929304,1.2111930535456457,1.137397844968148,AON
1980-09-12 00:00:00-04:00,1.1694536209106443,1.1769025344006483,1.1620050910194506,1.1694536209106443,42525,0.0,0.0,1.1736746867497763,1.1776473999023438,1.1701181772207387,1.1676216530616712,-0.004411338728920633,-0.0042575250723891345,40.000064013929304,1.2101939666877222,1.136907101808982,AON
1980-09-15 00:00:00-04:00,1.169453476634619,1.169453476634619,1.154555939191635,1.1620049476623535,62100,0.0,0.0,1.1739229957262676,1.1767535591125489,1.1695947430556817,1.1674013901048352,-0.004346672570769261,-0.00427535457206516,39.99997866206901,1.2047595682172356,1.1378722963304937,AON
1980-09-16 00:00:00-04:00,1.1620050910194506,1.1769025344006483,1.1620050910194506,1.1694536209106443,77625,0.0,0.0,1.173674710591634,1.175859682559967,1.1695856384011631,1.1674818697442788,-0.0036522773151372867,-0.004150739120679586,46.66682314632935,1.2005767561040843,1.139075579539684,AON
1980-09-17 00:00:00-04:00,1.169453476634619,1.169453476634619,1.154555939191635,1.1620049476623535,91800,0.0,0.0,1.1734264214833579,1.175263774394989,1.1690965615793045,1.1672670884861642,-0.0036608102108433016,-0.004052753338712329,39.999786616592615,1.195561497524564,1.140366441890414,AON
1980-09-18 00:00:00-04:00,1.162004685155539,1.1769021233333736,1.1545556783676147,1.1545556783676147,230175,0.0,0.0,1.1731781125068665,1.1742209482192993,1.1681584400817762,1.1667686018148486,-0.004220020597534013,-0.004086206790476666,42.856995883597634,1.1935589691830832,1.1393893459605018,AON
1980-09-19 00:00:00-04:00,1.154556133550036,1.1620051432747238,1.1396586894989014,1.1396586894989014,70200,0.0,0.0,1.1724332372347515,1.1736250495910645,1.1663197464957844,1.165705467998537,-0.005798420774951962,-0.004428649587371726,46.15395979086618,1.1907244115096223,1.1370097369927277,AON
1980-09-22 00:00:00-04:00,1.1396584976483413,1.169453476634619,1.1396584976483413,1.1620049476623535,139725,0.0,0.0,1.1716883381207783,1.1737740349769592,1.1660413723774985,1.1655603495539808,-0.005186372732540301,-0.004580194216405441,53.33354671787898,1.1857959857891993,1.1389586218882606,AON
1980-09-23 00:00:00-04:00,1.162004778816187,1.1694533067061372,1.1471072435379028,1.1471072435379028,152550,0.0,0.0,1.170695173740387,1.1730291414260865,1.1648198156781697,1.1648366983376641,-0.005836164792059728,-0.004831388331536299,43.749931233289644,1.182452767838985,1.1385773720841108,AON
1980-09-24 00:00:00-04:00,1.1471076033238825,1.1471076033238825,1.1322101592727476,1.1396586894989014,43200,0.0,0.0,1.1694537242253622,1.1724332427978517,1.1631965172149912,1.1638493254420264,-0.006872938781494531,-0.0052396984215279455,43.75019379825572,1.181051649552158,1.1362541418258632,AON
1980-09-25 00:00:00-04:00,1.154555939191635,1.169453476634619,1.154555939191635,1.1620049476623535,356400,0.0,0.0,1.1684605439503988,1.1718373346328734,1.1631196417599823,1.1637769969016472,-0.005824294517653872,-0.005356617640753131,55.55563458736066,1.1765032304196459,1.1385678636164562,AON
1980-09-26 00:00:00-04:00,1.1620050910194506,1.1694536209106443,1.1620050910194506,1.1694536209106443,122850,0.0,0.0,1.167963933944702,1.1715393686294555,1.1635282855761542,1.1639996096078824,-0.004342137248198208,-0.005153721562242147,55.555713618884575,1.1765032304196459,1.1385678636164562,AON
1980-09-29 00:00:00-04:00,1.1620051957241315,1.1620051957241315,1.1173126697540283,1.1173126697540283,118800,0.0,0.0,1.1649844566980998,1.169900643825531,1.1605466329424687,1.1621687492214567,-0.007290811989771218,-0.005581139647747962,37.500016670823165,1.1818942279319107,1.130197408725804,AON
1980-09-30 00:00:00-04:00,1.1173126193219065,1.154556133550036,1.1173126193219065,1.1396586894989014,271350,0.0,0.0,1.162998116016388,1.168857810497284,1.1591990236880452,1.1612860017813567,-0.0077353525969423576,-0.006011982237586842,44.444418100407894,1.1821686281202402,1.1284333096506032,AON
1980-10-01 00:00:00-04:00,1.1396585231508012,1.1471074358885158,1.124760985374451,1.124760985374451,222750,0.0,0.0,1.1605151851971944,1.167665991783142,1.1569772147645876,1.159853648196772,-0.009183908072922131,-0.0066463674046539,39.28565100467834,1.1833413473565975,1.1235361941854556,AON
1980-10-02 00:00:00-04:00,1.124760985374451,1.1396585231508012,1.124760985374451,1.124760985374451,100575,0.0,0.0,1.1585288206736246,1.1666231679916381,1.1548987483523208,1.1584774653409948,-0.010214156288314458,-0.007359925181386012,39.28565100467834,1.1844712912280377,1.1194267810146992,AON
1980-10-03 00:00:00-04:00,1.1322099686760758,1.176902389205647,1.1322099686760758,1.1620049476623535,276075,0.0,0.0,1.1575356403986612,1.1664741945266723,1.1553572128239358,1.158615797981048,-0.007933901843922397,-0.00747472051389329,50.0,1.1854309675850534,1.1199568750701283,AON
1980-10-06 00:00:00-04:00,1.1620049736648663,1.1620049736648663,1.1173124562355077,1.124760985374451,226800,0.0,0.0,1.155300994714101,1.1654313707351684,1.1533832626659046,1.1572881582709855,-0.009027991201408847,-0.0077853746513964015,41.6666407343672,1.1862170836222505,1.116191289733615,AON
1980-10-07 00:00:00-04:00,1.1247607061122766,1.1545556783676147,1.1173121788226974,1.1545556783676147,230175,0.0,0.0,1.1543077866236369,1.165133411884308,1.1534589023885957,1.1571810021963436,-0.007405516001108392,-0.0077094029213388,48.717858228839184,1.185517805670485,1.1161456407559065,AON
1980-10-08 00:00:00-04:00,1.154556133550036,1.154556133550036,1.1396586894989014,1.1396586894989014,386100,0.0,0.0,1.153066337108612,1.1643885421752929,1.1525685660731317,1.156493852678797,-0.00723831641203998,-0.007615185619479037,47.50007501875468,1.1843246262510791,1.1151041943589672,AON
1980-10-09 00:00:00-04:00,1.13965824018978,1.1545556783676147,1.132209712900201,1.1545556783676147,270675,0.0,0.0,1.1520731290181478,1.1637926173210145,1.1526967668663242,1.1564178458430643,-0.005836467862279315,-0.007259442068039093,52.49992498124532,1.1824125440268116,1.1155264823289317,AON
1980-10-10 00:00:00-04:00,1.1545557714278532,1.1545557714278532,1.1396583320492455,1.1471072435379028,352350,0.0,0.0,1.1513282497723898,1.1633456897735597,1.1523361524580389,1.1560527241840384,-0.005265818154583268,-0.006860717285347928,47.36837007028713,1.1798767698501822,1.115827618768287,AON
