Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_30,SMA_50,EMA_30,EMA_50,MACD,Signal_Line,RSI,Upper_Band,Lower_Band,Company
2017-07-14 00:00:00-04:00,10.08798363664259,10.280091004028083,10.003643642434868,10.078612327575684,377800,0.0,0.0,10.094385973612468,10.129871444702149,10.078711651208936,10.12022793102822,-0.02166551045118581,-0.039101477679481605,57.855379063387446,10.403866860182724,9.567339423386613,AM
2017-07-17 00:00:00-04:00,10.017698952533395,10.233234576238592,10.003642883696354,10.19575023651123,77200,0.0,0.0,10.086264387766521,10.127622375488281,10.086262527680052,10.123189590066769,-0.008260675584086385,-0.032933317260402564,55.759166767012964,10.423097895411356,9.565913678380149,AM
2017-07-18 00:00:00-04:00,10.1442109937609,10.172324030839732,10.003644914669389,10.10672664642334,145900,0.0,0.0,10.074863084157307,10.120968952178956,10.087582793405426,10.122543984433694,-0.004765770261213831,-0.02729980786056482,51.29532012184673,10.43261216747383,9.569987739447557,AM
2017-07-19 00:00:00-04:00,10.148892948990753,10.155920982273974,9.980213000617352,10.01769733428955,211100,0.0,0.0,10.056589285532633,10.114877643585205,10.083074054107628,10.118432351094707,-0.009075339192586185,-0.023654914126969094,40.85716861041577,10.414804198841574,9.626685593028542,AM
2017-07-20 00:00:00-04:00,10.027070722874145,10.097353751389004,9.7459377151175,9.980215072631836,292000,0.0,0.0,10.041907914479573,10.10831787109375,10.07643799078661,10.11301206566479,-0.015338397385670888,-0.021991610778709453,44.5484450215836,10.377441166771083,9.703875876533361,AM
2017-07-21 00:00:00-04:00,9.928672704030957,10.17700608206542,9.863074449147025,9.8958740234375,208400,0.0,0.0,10.028007380167644,10.104381980895996,10.064788702570539,10.104496848322544,-0.02679861616344148,-0.022953011855655858,35.94767155305844,10.347343741136562,9.75740088395499,AM
2017-07-24 00:00:00-04:00,9.91930591194228,9.98021764738359,9.839651554089848,9.84902286529541,123300,0.0,0.0,10.013013712565105,10.102226638793946,10.050868325972145,10.094478260752853,-0.03920943703868751,-0.02620429689226219,35.598723194595536,10.339271688163207,9.772033167183475,AM
2017-07-25 00:00:00-04:00,9.923988939111416,9.99895762150512,9.745937648153475,9.844334602355955,307500,0.0,0.0,10.003330326080322,10.097634811401367,10.037543569609811,10.084668705521603,-0.04886017594137293,-0.03073547270208434,47.619118946690364,10.34621532101262,9.750564502290603,AM
2017-07-26 00:00:00-04:00,9.844334602355955,10.05986934081356,9.764680265600497,9.844334602355955,173800,0.0,0.0,9.986774794260661,10.095010948181152,10.025078474948273,10.075243838730794,-0.05586448504243613,-0.0357612751701547,42.65410341148705,10.348979758683102,9.726246357497319,AM
2017-07-27 00:00:00-04:00,9.886507216420236,9.923991567545064,9.764682851840195,9.84902286529541,78300,0.0,0.0,9.970844014485676,10.091918506622314,10.013720048519057,10.066372428007838,-0.0603415668097238,-0.04067733349806852,45.95968992885562,10.306803544733473,9.72156750324016,AM
