Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_30,SMA_50,EMA_30,EMA_50,MACD,Signal_Line,RSI,Upper_Band,Lower_Band,Company,Trend
1980-05-27 00:00:00-04:00,4.64387321472168,4.734338277346128,4.583563172972047,4.64387321472168,22000,0.0,0.0,4.701168139775594,4.680662670135498,4.672590648934775,4.683384176157809,-0.0285453177375138,-0.0269112360257213,46.153839136301144,4.998960265326053,4.343065872979611,ARW,0
1980-05-28 00:00:00-04:00,4.643873061889257,4.704183101654053,4.643873061889257,4.704183101654053,5200,0.0,0.0,4.702173296610514,4.680662670135498,4.6746288716908575,4.684199820294917,-0.0212793079740647,-0.02578485041539,50.0,4.985370099023622,4.34459391884442,ARW,0
1980-05-29 00:00:00-04:00,4.674028072481841,4.674028072481841,4.613718032836914,4.613718032836914,2000,0.0,0.0,4.70016295115153,4.67704405784607,4.670699140151894,4.681435828629898,-0.0225606527319994,-0.0251400108787119,48.14813730255876,4.94077688601091,4.356016527151321,ARW,0
1980-05-30 00:00:00-04:00,4.5835636499765755,4.5835636499765755,4.4629435539245605,4.4629435539245605,30400,0.0,0.0,4.694131962458292,4.670409955978394,4.657295553943679,4.672867504131649,-0.0353350476238798,-0.0271790182277455,49.05659814422532,4.921502777844211,4.339104560107449,ARW,0
1980-06-02 00:00:00-04:00,4.462943875059789,4.523253927425462,4.402633822694116,4.432788848876953,7200,0.0,0.0,4.689106130599976,4.664378967285156,4.642811250390987,4.663452654905975,-0.0473463016013857,-0.0312124749024735,56.521745108837266,4.914849706555565,4.315602687929908,ARW,0
1980-06-03 00:00:00-04:00,4.432788848876953,4.432788848876953,4.312168744145607,4.432788848876953,32800,0.0,0.0,4.682069985071818,4.655935564041138,4.629261418035243,4.654407015453857,-0.0562172692293305,-0.0362134337678449,51.21955734785134,4.888740911341417,4.3025099374287255,ARW,0
1980-06-04 00:00:00-04:00,4.402632713317871,4.402632713317871,4.312167657564764,4.402632713317871,23600,0.0,0.0,4.667997598648071,4.655935564041138,4.614640211279284,4.644533513409309,-0.0649324225524692,-0.0419572315247698,38.23528591028533,4.871430644270016,4.2836341292895534,ARW,0
1980-06-05 00:00:00-04:00,4.402633687875567,4.402633687875567,4.1312384605407715,4.1312384605407715,36000,0.0,0.0,4.63985292116801,4.654126272201538,4.583453001554219,4.624404295649758,-0.0926702474852669,-0.0520998347168692,18.9188692510038,4.897419369391528,4.200350940056714,ARW,0
1980-06-06 00:00:00-04:00,4.131237987109593,4.282013096128192,4.0407729216984345,4.221703052520752,34800,0.0,0.0,4.6157288869222,4.651110773086548,4.560114295164964,4.608612090036856,-0.1061295417620158,-0.0629057761258985,27.026978514117506,4.8985078756752145,4.154029899364458,ARW,0
1980-06-09 00:00:00-04:00,4.282013416290283,4.312168440348666,4.282013416290283,4.282013416290283,18000,0.0,0.0,4.5976358572642,4.654729375839233,4.542172302979501,4.59580429890954,-0.1106540362734431,-0.0724554281554075,31.578934227510945,4.903556553831881,4.127872689255887,ARW,0
1980-06-10 00:00:00-04:00,4.342323303222656,4.523253440856934,4.342323303222656,4.523253440856934,17600,0.0,0.0,4.587584161758423,4.657141790390015,4.540951731229658,4.592959167221203,-0.0936936350132802,-0.076703069526982,43.478265353371704,4.896709429090464,4.16185928695873,ARW,0
1980-06-11 00:00:00-04:00,4.5534080022420635,4.704183101654053,4.5534080022420635,4.704183101654053,14400,0.0,0.0,4.583563454945883,4.66377589225769,4.551482787386071,4.597320890140138,-0.0649047022813222,-0.0743433960778501,57.77776216011076,4.914641407159103,4.174082347723709,ARW,0
1980-06-12 00:00:00-04:00,4.704183256471312,4.704183256471312,4.64387321472168,4.64387321472168,6000,0.0,0.0,4.5735117594401045,4.669203796386719,4.557443460117401,4.599146471496278,-0.0464206610382813,-0.0687588490699363,52.27270766997061,4.914641407159103,4.174082347723709,ARW,0
1980-06-13 00:00:00-04:00,4.6438733776913415,4.764493465423584,4.6438733776913415,4.764493465423584,21600,0.0,0.0,4.571501398086548,4.671616201400757,4.570801524975865,4.605630667336564,-0.0217877237002674,-0.0593646239960025,54.34783729646503,4.902888648144146,4.179804022677998,ARW,0
1980-06-16 00:00:00-04:00,4.79464864730835,4.885113716125488,4.79464864730835,4.79464864730835,13200,0.0,0.0,4.573511743545533,4.670409994125366,4.5852432748037675,4.613043137139379,0.0001654209023769,-0.0474586150163266,55.31916611630002,4.9136058353213095,4.175117871877788,ARW,0
1980-06-17 00:00:00-04:00,4.824803980385385,4.9454240798950195,4.824803980385385,4.9454240798950195,10800,0.0,0.0,4.577532402674357,4.676441011428833,4.6084807460999775,4.626077683914111,0.0293909627671764,-0.032088699459626,58.00003225825835,4.961657695520161,4.151190109503032,ARW,0
1980-06-18 00:00:00-04:00,4.854959332942963,4.854959332942963,4.764494252204895,4.824804306030273,10800,0.0,0.0,4.579542764027914,4.676441011428833,4.622437104805158,4.633870884781412,0.0423314371077419,-0.0172046721461524,56.86278765479564,4.980340949333373,4.144568976127443,ARW,0
1980-06-19 00:00:00-04:00,4.824803509289705,4.824803509289705,4.764493465423584,4.764493465423584,4000,0.0,0.0,4.581553109486898,4.670410003662109,4.631602031296669,4.638993338924242,0.0471764546525763,-0.0043284467864066,60.41665568551384,5.001975729245655,4.150073669176586,ARW,0
1980-06-20 00:00:00-04:00,4.704183101654053,4.704183101654053,4.643873061889257,4.704183101654053,4000,0.0,0.0,4.582558266321818,4.661966571807861,4.636284680997146,4.6415498002077635,0.045623702004919,0.0056619829718584,59.1836372466918,5.011854421672818,4.152256906452181,ARW,0
1980-06-23 00:00:00-04:00,4.704183101654053,4.704183101654053,4.643873061889257,4.704183101654053,2400,0.0,0.0,4.589594411849975,4.655935544967651,4.640665224265334,4.644006008107618,0.0438872296797754,0.0133070323134418,59.1836372466918,5.017534105900421,4.152608210917816,ARW,0
1980-06-24 00:00:00-04:00,4.734338601430257,4.8248036702473955,4.734338601430257,4.79464864730835,7200,0.0,0.0,4.607687409718832,4.657744855880737,4.650599638655206,4.649913562586078,0.0492432310193384,0.0204942720546211,62.745118709621,5.034541893127615,4.150677966949289,ARW,0
1980-06-25 00:00:00-04:00,4.794649279117585,4.854959332942963,4.764494252204895,4.824804306030273,12800,0.0,0.0,4.6217597961425785,4.660760374069214,4.661838649453597,4.656772023113302,0.0552839315564224,0.0274522039549814,76.74416552146153,5.050172073728847,4.14710990678568,ARW,0
1980-06-26 00:00:00-04:00,4.79464864730835,4.79464864730835,4.704183578491211,4.79464864730835,32800,0.0,0.0,4.6267856438954675,4.663172779083252,4.6704070364119685,4.662178949552323,0.0569810782152782,0.0333579788070407,73.17068749537185,5.067661526405835,4.147713515555835,ARW,0
1980-06-27 00:00:00-04:00,4.7343381121267685,4.7343381121267685,4.613718032836914,4.613718032836914,4000,0.0,0.0,4.619749434789022,4.662569675445557,4.66674968134261,4.660278521445837,0.043228183095973,0.0353320196648272,62.22217302676128,5.070125958759687,4.160326531093218,ARW,0
1980-06-30 00:00:00-04:00,4.643873061889257,4.704183101654053,4.643873061889257,4.704183101654053,10400,0.0,0.0,4.61874426205953,4.664982061386109,4.669164740717542,4.662000269689297,0.0391770806363922,0.0361010318591402,57.49996145625008,5.0769224640637605,4.180669451066854,ARW,0
1980-07-01 00:00:00-04:00,4.7041840376677335,4.8851141929626465,4.643873985902763,4.8851141929626465,13600,0.0,0.0,4.624775298436483,4.669806880950928,4.683096963443033,4.670749835307859,0.0499899269546562,0.0388788108782434,57.500011859601294,5.103526050207306,4.1992983993318775,ARW,0
1980-07-02 00:00:00-04:00,4.94542376200358,5.18666394551595,4.94542376200358,5.066043853759766,36800,0.0,0.0,4.636837323506673,4.674631671905518,4.707803214431209,4.68625156152166,0.0723249797524436,0.0455680446530834,65.90905333732965,5.15674583421485,4.212419729368524,ARW,0
1980-07-03 00:00:00-04:00,5.066044639138615,5.186664749594296,5.066044639138615,5.126354694366455,13600,0.0,0.0,4.6579458554585775,4.677647190093994,4.734806535717354,4.703510507907731,0.0938108576366856,0.0552166072498039,64.28569815020353,5.169240862549812,4.29943632441613,ARW,0
1980-07-07 00:00:00-04:00,5.156508922576904,5.367594083150228,5.156508922576904,5.337439060211182,29200,0.0,0.0,4.683075030644734,4.685487489700318,4.773686053426633,4.7283704511353175,0.1264140919138139,0.0694561041826059,68.74995058494251,5.234293819830075,4.345956967904911,ARW,0
1980-07-08 00:00:00-04:00,5.337439215644289,5.548524382364684,5.337439215644289,5.458059310913086,28000,0.0,0.0,4.710214567184448,4.6981525897979735,4.817839166812856,4.756985700538367,0.1601394482619857,0.0875927729984819,68.08505412694396,5.320411414705988,4.377443962491278,ARW,0
1980-07-09 00:00:00-04:00,5.458059151967366,5.789764404296875,5.3977491060892735,5.518369197845459,35200,0.0,0.0,4.739364433288574,4.7120238876342775,4.863034652685927,4.786843876903351,0.1895485423839398,0.1079839268755735,75.55546028822195,5.431498393280212,4.3658685596159055,ARW,0
1980-07-10 00:00:00-04:00,5.518369682629904,5.548524708218045,5.4279046058654785,5.4279046058654785,16000,0.0,0.0,4.763488483428955,4.724085893630981,4.899477875471705,4.811983513333239,0.2032132094453711,0.127029783389533,73.91302255390973,5.508783484567609,4.360955618749652,ARW,0
1980-07-11 00:00:00-04:00,5.427903971829257,5.488214015960693,5.427903971829257,5.488214015960693,6400,0.0,0.0,4.792638349533081,4.734941692352295,4.937460852277447,4.838502356573531,0.216414332199724,0.1449066931515712,78.26084864085186,5.584134213188991,4.370038970252171,ARW,0
1980-07-14 00:00:00-04:00,5.578678791339581,5.910384016770583,5.578678791339581,5.8802289962768555,44400,0.0,0.0,4.839881197611491,4.756050186157227,4.998284603503215,4.879354381659936,0.2555626822780743,0.1670378909768718,83.05082383602021,5.752322638160302,4.313424098366187,ARW,0
