Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,SMA_30,SMA_50,EMA_30,EMA_50,MACD,Signal_Line,RSI,Upper_Band,Lower_Band,Company,Trend
1980-05-27 00:00:00-04:00,0.2632409036159515,0.2632409036159515,0.2632409036159515,0.2632409036159515,0,0.0,0.0,0.264063703517119,0.2495853996276855,0.2668189886361827,0.2537878448919295,0.0098575122897346,0.0132712770029246,33.333353460018785,0.3111082439103566,0.2425204913339174,ASB,1
1980-05-28 00:00:00-04:00,0.2632409036159515,0.2632409036159515,0.2632409036159515,0.2632409036159515,0,0.0,0.0,0.2648863211274146,0.2509016025066375,0.266588144441329,0.2541585530771853,0.0078124066474553,0.0121795029318308,33.333353460018785,0.3096089433740217,0.2456650454689424,ASB,1
1980-05-29 00:00:00-04:00,0.2632409036159515,0.2632409036159515,0.2632409036159515,0.2632409036159515,0,0.0,0.0,0.2657089387377103,0.2522178053855896,0.2663721934203369,0.2545147236865487,0.006121085626895,0.0109678194708436,33.333353460018785,0.3078303964472156,0.2490888459944385,ASB,1
1980-05-30 00:00:00-04:00,0.2632409036159515,0.2632409036159515,0.2632409036159515,0.2632409036159515,0,0.0,0.0,0.2665315563480059,0.2535340082645416,0.2661701747232798,0.2548569268210351,0.0047262206036425,0.0097194996974034,33.333353460018785,0.3056902146892936,0.2528742813510506,ASB,1
1980-06-02 00:00:00-04:00,0.271467387676239,0.3043724938100144,0.271467387676239,0.271467387676239,906,0.0,0.0,0.2676283900936445,0.2543566426634788,0.2665119303976643,0.2555083174428078,0.0042357613155485,0.0086227520210324,42.85732769350766,0.304258704308294,0.255951055761553,ASB,1
1980-06-03 00:00:00-04:00,0.271467387676239,0.271467387676239,0.271467387676239,0.271467387676239,0,0.0,0.0,0.268725223839283,0.255179277062416,0.2668316373188627,0.2561341633343149,0.0038032275563234,0.0076588471280906,33.333353460018785,0.3041550920330249,0.2552320553935802,ASB,1
1980-06-04 00:00:00-04:00,0.271467387676239,0.271467387676239,0.271467387676239,0.271467387676239,0,0.0,0.0,0.2698220575849215,0.2560019114613532,0.2671307179870805,0.2567354662496845,0.0034210062058612,0.0068112789436447,33.333353460018785,0.3040188782381801,0.2545456565451831,ASB,1
1980-06-05 00:00:00-04:00,0.2796935141086578,0.3125986198285452,0.2796935141086578,0.2796935141086578,2718,0.0,0.0,0.271193095544974,0.2569890683889388,0.2679412209626662,0.2576357818519972,0.003738774422121,0.00619677803934,42.85697280663116,0.3040188782381801,0.2545456565451831,ASB,1
1980-06-06 00:00:00-04:00,0.2796935141086578,0.2796935141086578,0.2796935141086578,0.2796935141086578,0,0.0,0.0,0.2725641335050264,0.2579762253165245,0.2686994334236979,0.2585007909601015,0.0039451310083973,0.0057464486331514,42.85697280663116,0.3040188782381801,0.2545456565451832,ASB,1
1980-06-09 00:00:00-04:00,0.2796935141086578,0.3125986198285452,0.2796935141086578,0.2796935141086578,3624,0.0,0.0,0.2739351714650789,0.2589633822441101,0.2694087289517599,0.2593318781423979,0.004061847638575,0.0054095284342362,33.33331320663574,0.3040188782381801,0.2545456565451832,ASB,1
