Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1991-06-26 00:00:00-04:00,1.94314836655804,2.0945622217328395,1.94314836655804,2.044090986251831,16683528,0.0,0.0
1991-06-27 00:00:00-04:00,2.09456225734498,2.1450334936841093,2.0314729144575128,2.069326639175415,6160224,0.0,0.0
1991-06-28 00:00:00-04:00,2.0693260825221333,2.119797305284393,2.018854859759874,2.056708574295044,2384862,0.0,0.0
1991-07-01 00:00:00-04:00,2.09456225734498,2.09456225734498,2.0440910210058503,2.069326639175415,1782930,0.0,0.0
1991-07-02 00:00:00-04:00,2.094561815261841,2.094561815261841,2.069326202418564,2.094561815261841,1271226,0.0,0.0
1991-07-03 00:00:00-04:00,2.069326639175415,2.09456225734498,2.0188554028362855,2.069326639175415,1214988,0.0,0.0
1991-07-05 00:00:00-04:00,2.069325942916535,2.069325942916535,1.9936189651489258,1.9936189651489258,230514,0.0,0.0
1991-07-08 00:00:00-04:00,1.9936189651489258,2.069325942916535,1.9936189651489258,1.9936189651489258,550020,0.0,0.0
1991-07-09 00:00:00-04:00,2.0314718842177104,2.170268159956564,1.9936186248920271,2.1450324058532715,3100506,0.0,0.0
1991-07-10 00:00:00-04:00,2.1702678597907314,2.3216822147369385,2.1702678597907314,2.3216822147369385,1238472,0.0,0.0
1991-07-11 00:00:00-04:00,2.32168328654453,2.4226258894016723,2.271212059481834,2.3595364093780518,2259408,0.0,0.0
1991-07-12 00:00:00-04:00,2.397389020380838,2.397389020380838,2.2964466128556387,2.3216822147369385,733566,0.0,0.0
1991-07-15 00:00:00-04:00,2.3469178166182383,2.3469178166182383,2.2964466128556387,2.3216822147369385,404172,0.0,0.0
1991-07-16 00:00:00-04:00,2.3216829941149872,2.4478611946105957,2.296447383762212,2.4478611946105957,1534494,0.0,0.0
1991-07-17 00:00:00-04:00,2.3973899969659995,2.6245113988064817,2.3973899969659995,2.574040174484253,3741990,0.0,0.0
1991-07-18 00:00:00-04:00,2.574040174484253,2.649747010967596,2.5235683552350556,2.574040174484253,3756204,0.0,0.0
1991-07-19 00:00:00-04:00,2.599275600385906,2.599275600385906,2.4478611946105957,2.4478611946105957,1457244,0.0,0.0
1991-07-22 00:00:00-04:00,2.498332564047878,2.5235681744006535,2.4478611946105957,2.4478611946105957,499344,0.0,0.0
1991-07-23 00:00:00-04:00,2.447861961659071,2.47309757991954,2.309065615031157,2.334301233291626,783006,0.0,0.0
1991-07-24 00:00:00-04:00,2.321682841534092,2.3973896676169693,2.271211624145508,2.271211624145508,524064,0.0,0.0
1991-07-25 00:00:00-04:00,2.3216827031039204,2.3216827031039204,2.2459757328033447,2.2459757328033447,211356,0.0,0.0
1991-07-26 00:00:00-04:00,2.233357764908904,2.271211624145508,2.2207402580252014,2.271211624145508,494400,0.0,0.0
1991-07-29 00:00:00-04:00,2.296447515487671,2.296447515487671,2.2207405313550197,2.296447515487671,77868,0.0,0.0
1991-07-30 00:00:00-04:00,2.2964472019035402,2.4857147107562074,2.2459758364631517,2.4730966091156006,630360,0.0,0.0
1991-07-31 00:00:00-04:00,2.4730970180146583,2.5488045992536663,2.4478614054878967,2.5235683917999268,1389882,0.0,0.0
1991-08-01 00:00:00-04:00,2.54880428314209,2.54880428314209,2.4983324694212787,2.54880428314209,320742,0.0,0.0
1991-08-02 00:00:00-04:00,2.5235683917999268,2.574040211780428,2.5235683917999268,2.5235683917999268,728004,0.0,0.0
1991-08-05 00:00:00-04:00,2.4983323662016548,2.574039786191537,2.4730966091156006,2.4730966091156006,746544,0.0,0.0
1991-08-06 00:00:00-04:00,2.447861599509214,2.498332977294922,2.4226259849822376,2.498332977294922,140904,0.0,0.0
1991-08-07 00:00:00-04:00,2.498332977294922,2.498332977294922,2.4730972140361898,2.498332977294922,210738,0.0,0.0
1991-08-08 00:00:00-04:00,2.498332977294922,2.498332977294922,2.4730972140361898,2.498332977294922,448668,0.0,0.0
1991-08-09 00:00:00-04:00,2.4983332519670833,2.4983332519670833,2.447861868632442,2.460479974746704,353496,0.0,0.0
1991-08-12 00:00:00-04:00,2.4226255842578204,2.4478611946105957,2.3973898251733137,2.4478611946105957,132870,0.0,0.0
1991-08-13 00:00:00-04:00,2.3973898251733137,2.4478611946105957,2.3973898251733137,2.4478611946105957,131634,0.0,0.0
1991-08-14 00:00:00-04:00,2.4478610007612662,2.4730966091156006,2.3973896353208777,2.4730966091156006,122982,0.0,0.0
1991-08-15 00:00:00-04:00,2.4730966091156006,2.4730966091156006,2.422625392406932,2.4730966091156006,162534,0.0,0.0
1991-08-16 00:00:00-04:00,2.4226255842578204,2.498332564047878,2.4226255842578204,2.4478611946105957,93318,0.0,0.0
1991-08-19 00:00:00-04:00,2.2964481033644786,2.372154958145886,2.2459767181117622,2.334301233291626,414678,0.0,0.0
1991-08-20 00:00:00-04:00,2.372154640039671,2.42262601852417,2.346919025163301,2.42262601852417,267594,0.0,0.0
1991-08-21 00:00:00-04:00,2.44786163340054,2.4730972482769102,2.3973902549160413,2.42262601852417,412206,0.0,0.0
1991-08-22 00:00:00-04:00,2.4730966091156006,2.4730966091156006,2.422625392406932,2.4730966091156006,53148,0.0,0.0
1991-08-23 00:00:00-04:00,2.4730972140361898,2.523568591821898,2.4226259849822376,2.498332977294922,117420,0.0,0.0
1991-08-26 00:00:00-04:00,2.4730970180146583,2.5235683917999268,2.4730970180146583,2.5235683917999268,19776,0.0,0.0
1991-08-27 00:00:00-04:00,2.523568433624411,2.624511480331421,2.4730970590026526,2.624511480331421,554964,0.0,0.0
