Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2006-12-26 00:00:00-05:00,2.7565220062636735,2.821765386826443,2.7010653774682294,2.7369494438171387,68957,0,0.0,0.0
2006-12-27 00:00:00-05:00,2.763048194388007,2.8217668533325195,2.763048194388007,2.8217668533325195,81203,0,0.0,0.0
2006-12-28 00:00:00-05:00,2.8283056088784657,2.8283056088784657,2.7825289360043644,2.7923383712768555,122122,0.008264 USD,0.0,0.0
2006-12-29 00:00:00-05:00,2.811957594465556,2.8315755242014458,2.733483988983061,2.7956082820892334,238829,0,0.0,0.0
2007-01-03 00:00:00-05:00,2.8283053068250297,2.844653860789558,2.7825286388397217,2.7825286388397217,1310790,0,0.0,0.0
2007-01-04 00:00:00-05:00,2.79560814287338,2.861002747967637,2.7171352959142547,2.854463815689087,318815,0,0.0,0.0
2007-01-05 00:00:00-05:00,2.8315748027542584,2.861002161495132,2.779259204864502,2.779259204864502,166856,0,0.0,0.0
2007-01-08 00:00:00-05:00,2.7956074083386584,2.8119567156051017,2.7465621276930126,2.75964093208313,213202,0,0.0,0.0
2007-01-09 00:00:00-05:00,2.75964109147315,2.7956075698060134,2.75964109147315,2.779259204864502,2368088,0,0.0,0.0
2007-01-10 00:00:00-05:00,2.7759902306862014,2.8152270317077637,2.762911234127719,2.8152270317077637,45391,0,0.0,0.0
2007-01-11 00:00:00-05:00,2.8283059519098996,2.8315755125254523,2.811957582870457,2.8184967041015625,221991,0,0.0,0.0
2007-01-12 00:00:00-05:00,2.7923377170654153,2.8283049462403325,2.779258913291998,2.802147150039673,102356,0,0.0,0.0
2007-01-16 00:00:00-05:00,2.828305963572411,2.828305963572411,2.76291135522163,2.7956082820892334,100930,0,0.0,0.0
2007-01-17 00:00:00-05:00,2.7825285760066514,2.80541700380938,2.762910651269145,2.779259204864502,91969,0,0.0,0.0
2007-01-18 00:00:00-05:00,2.769450222571227,2.8560319522147735,2.7629103490791462,2.8086862564086914,145054,0,0.0,0.0
2007-01-19 00:00:00-05:00,2.8119571165361466,2.8446540378464746,2.7465625193000442,2.82830548286438,345075,0,0.0,0.0
2007-01-22 00:00:00-05:00,2.80541700380938,2.8283052429582636,2.779259204864502,2.779259204864502,103002,0,0.0,0.0
2007-01-23 00:00:00-05:00,2.825036130664851,2.8283064464678227,2.7629118269517865,2.811958074569702,160886,0,0.0,0.0
2007-01-24 00:00:00-05:00,2.8217656081022744,2.82830548286438,2.805417241774041,2.82830548286438,95534,0,0.0,0.0
2007-01-25 00:00:00-05:00,2.8119578910898815,2.828306261921273,2.779260206157531,2.805418014526367,67217,0,0.0,0.0
2007-01-26 00:00:00-05:00,2.818496061254003,2.874081220194939,2.7629107136592173,2.7825286388397217,174658,0,0.0,0.0
2007-01-29 00:00:00-05:00,2.779259242947615,3.073533777657906,2.779259242947615,2.8838906288146973,488077,0,0.0,0.0
2007-01-30 00:00:00-05:00,2.9100479247440396,3.0244887546292487,2.8871604379209095,3.0114097595214844,171406,0,0.0,0.0
2007-01-31 00:00:00-05:00,2.9427459789723382,3.0768039981532085,2.9427459789723382,3.0473766326904297,70242,0,0.0,0.0
2007-02-01 00:00:00-05:00,3.06372461626281,3.1421982049804167,3.0114095821818667,3.122579336166382,336188,0,0.0,0.0
2007-02-02 00:00:00-05:00,3.138928614949774,3.2075927686019234,3.12584962073764,3.1912436485290527,232419,0,0.0,0.0
2007-02-05 00:00:00-05:00,3.237020219425374,3.25990770532571,3.1683558751857994,3.1814348697662354,529493,0,0.0,0.0
2007-02-06 00:00:00-05:00,3.2141317521118156,3.2141317521118156,3.102961249291884,3.1095011234283447,233745,0,0.0,0.0
2007-02-07 00:00:00-05:00,3.1356586048583375,3.204322576522827,3.1356586048583375,3.204322576522827,668285,0,0.0,0.0
2007-02-08 00:00:00-05:00,3.18143413047246,3.2075921135548042,3.145466903734236,3.178164005279541,294847,0,0.0,0.0
2007-02-09 00:00:00-05:00,3.1977832702070463,3.3645389240014634,3.1814345287339965,3.26971697807312,783225,0,0.0,0.0
2007-02-12 00:00:00-05:00,3.2697168455329746,3.3122228170245505,3.116039813838725,3.1258492469787598,180890,0,0.0,0.0
2007-02-13 00:00:00-05:00,3.1258499242085227,3.306991785517158,3.111561091459929,3.204322576522827,123095,0,0.0,0.0
2007-02-14 00:00:00-05:00,3.2010526348385384,3.3187620639801025,3.2010526348385384,3.3187620639801025,1355187,0,0.0,0.0
2007-02-15 00:00:00-05:00,3.292605616428698,3.3678087044244047,3.2762561183526375,3.331841468811035,1084126,0,0.0,0.0
2007-02-16 00:00:00-05:00,3.331841684059399,3.4332027681403745,3.2697175868187616,3.3939669132232666,936919,0,0.0,0.0
2007-02-20 00:00:00-05:00,3.6326560957186027,3.6326560957186027,3.3923318299608543,3.465900421142578,1523622,0,0.0,0.0
2007-02-21 00:00:00-05:00,3.469169367585381,3.4920576056963886,3.410314652772425,3.459360122680664,261580,0,0.0,0.0
2007-02-22 00:00:00-05:00,3.482247829437256,3.482247829437256,3.4332016123976064,3.482247829437256,200068,0,0.0,0.0
2007-02-23 00:00:00-05:00,3.6386731336804754,3.8942339006387803,3.5312951040601233,3.5901505947113037,4180095,0,0.0,0.0
2007-02-26 00:00:00-05:00,3.6261158671266966,3.6261158671266966,3.5084064345696166,3.5966885089874268,502159,0,0.0,0.0
2007-02-27 00:00:00-05:00,3.5149459260592937,3.5966888896706934,3.3579994962946422,3.3710784912109375,656207,0,0.0,0.0
2007-02-28 00:00:00-05:00,3.351460879434415,3.5966894297869585,3.335112510641728,3.531294822692871,1446143,0,0.0,0.0
2007-03-01 00:00:00-05:00,3.521485183769267,3.6071513780753395,3.4168536200808015,3.586879014968872,591193,0,0.0,0.0
2007-03-02 00:00:00-05:00,3.6261158015671553,3.7111285033726387,3.462630271911621,3.462630271911621,612833,0,0.0,0.0
2007-03-05 00:00:00-05:00,3.39723627070251,3.593419694858033,3.393966899120477,3.400506019592285,265979,0,0.0,0.0
2007-03-06 00:00:00-05:00,3.4430117819683512,3.5280241064661584,3.305683106980814,3.462630271911621,409582,0,0.0,0.0
2007-03-07 00:00:00-05:00,3.534563984479968,3.534563984479968,3.3416503423803494,3.374347448348999,240143,0,0.0,0.0
2007-03-08 00:00:00-05:00,3.416853716645344,3.498596668243408,3.416853716645344,3.498596668243408,255409,0,0.0,0.0
2007-03-09 00:00:00-05:00,3.508405879332191,3.508405879332191,3.351491939473003,3.390695333480835,221730,0,0.0,0.0
2007-03-12 00:00:00-04:00,3.3776185153383533,3.4168543698991174,3.3285722822333743,3.33838152885437,168039,0,0.0,0.0
2007-03-13 00:00:00-04:00,3.305682692513877,3.397235256795921,3.17162491458143,3.1799302101135254,496191,0,0.0,0.0
2007-03-14 00:00:00-04:00,3.1781649409307398,3.2762562744447252,3.1421984582192413,3.2664477825164795,1226383,0,0.0,0.0
2007-03-15 00:00:00-04:00,3.2795266587200396,3.3710784912109375,3.2795266587200396,3.3710784912109375,258514,0,0.0,0.0
2007-03-16 00:00:00-04:00,3.3416507191043268,3.3449204678005775,3.286065745883504,3.315493106842041,635037,0,0.0,0.0
2007-03-19 00:00:00-04:00,3.3318410331524984,3.3874263763427734,3.3318410331524984,3.3874263763427734,205150,0,0.0,0.0
2007-03-20 00:00:00-04:00,3.348190037355888,3.400506019592285,3.348190037355888,3.400506019592285,144319,0,0.0,0.0
2007-03-21 00:00:00-04:00,3.4168533010677105,3.449551156883834,3.3678078379202017,3.4430112838745117,380119,0,0.0,0.0
2007-03-22 00:00:00-04:00,3.4593602088246946,3.675162092871619,3.4560904604417,3.5966885089874268,1440601,0,0.0,0.0
2007-03-23 00:00:00-04:00,3.596689361519869,3.6408305978455258,3.541104003141102,3.5705313682556152,347335,0,0.0,0.0
2007-03-26 00:00:00-04:00,3.5966877367442525,3.6516191959381104,3.5966877367442525,3.6516191959381104,271700,0,0.0,0.0
2007-03-27 00:00:00-04:00,3.5934191379121154,3.6195767476683907,3.563991402465162,3.5966885089874268,159262,0,0.0,0.0
2007-03-28 00:00:00-04:00,3.59341854987627,3.59341854987627,3.4593596427265787,3.521484851837158,245896,0,0.0,0.0
2007-03-29 00:00:00-04:00,3.557518854448584,3.6099317784693787,3.3511429897423053,3.462520122528076,349765,0.008264 USD,0.0,0.0
2007-03-30 00:00:00-04:00,3.4592435359954834,3.5247590080433406,3.3904514776248136,3.4592435359954834,217940,0,0.0,0.0
2007-04-02 00:00:00-04:00,3.4461412934332833,3.5804488658905034,3.426486683467921,3.580448865890503,263743,0,0.0,0.0
2007-04-03 00:00:00-04:00,3.603379423380405,3.603379423380405,3.5444152197589216,3.5706214904785156,523005,0,0.0,0.0
2007-04-04 00:00:00-04:00,3.5837244987487793,3.6688953435871423,3.5116569771192583,3.5837244987487793,1077144,0,0.0,0.0
2007-04-05 00:00:00-04:00,3.603380209927274,3.6164835371520625,3.475623903514593,3.5083818435668945,294160,0,0.0,0.0
2007-04-09 00:00:00-04:00,3.5345885819689506,3.564070694068296,3.4887276867076227,3.4985551834106445,337672,0,0.0,0.0
2007-04-10 00:00:00-04:00,3.505106024629899,3.5968289375305176,3.505106024629899,3.5968289375305176,264607,0,0.0,0.0
2007-04-11 00:00:00-04:00,3.5378641552620262,3.5378641552620262,3.4232111694808802,3.518177032470703,286961,0,0.0,0.0
2007-04-12 00:00:00-04:00,3.4985536404472715,3.5411390627025754,3.442865273043103,3.528036117553711,139493,0,0.0,0.0
2007-04-13 00:00:00-04:00,3.5378632430032178,3.6132069814409897,3.488726531774125,3.603379487991333,646144,0,0.0,0.0
2007-04-16 00:00:00-04:00,3.603380149709883,3.8654444217681885,3.541140102451593,3.8654444217681885,4994086,0,0.0,0.0
2007-04-17 00:00:00-04:00,3.8752709723184635,4.081646452432713,3.829409712514229,3.9800968170166016,1613839,0,0.0,0.0
2007-04-18 00:00:00-04:00,3.996476018485674,4.17336864113509,3.9636848185554046,4.039061069488525,1456002,0,0.0,0.0
2007-04-19 00:00:00-04:00,3.993199261050572,4.0292326410775745,3.780272543381046,3.9669926166534424,804318,0,0.0,0.0
2007-04-20 00:00:00-04:00,4.029234233960058,4.029234233960058,3.881823690997827,3.9866487979888916,488639,0,0.0,0.0
2007-04-23 00:00:00-04:00,3.9997502747101423,4.153712788133993,3.9997502747101423,4.048887729644775,690941,0,0.0,0.0
2007-04-24 00:00:00-04:00,4.075094504849631,4.137335300445557,4.075094504849631,4.137335300445557,371520,0,0.0,0.0
2007-04-25 00:00:00-04:00,4.107853208887268,4.127507819020653,4.02268234962016,4.035785675048828,597597,0,0.0,0.0
2007-04-26 00:00:00-04:00,4.042337757628526,4.045613211622582,3.9538914275563686,4.022683143615723,586303,0,0.0,0.0
2007-04-27 00:00:00-04:00,4.02268234962016,4.120923269469476,4.016130308896207,4.035785675048828,385583,0,0.0,0.0
2007-04-30 00:00:00-04:00,4.048889383119742,4.084922775434696,3.7707075421847978,3.9211323261260986,716922,0,0.0,0.0
2007-05-01 00:00:00-04:00,3.9309597802727008,3.9702697598651753,3.8621680720051725,3.9571664333343506,352901,0,0.0,0.0
2007-05-02 00:00:00-04:00,3.9669936943951347,4.1144045971390675,3.9669936943951347,4.091474533081055,424997,0,0.0,0.0
2007-05-03 00:00:00-04:00,4.10129921307214,4.346984557693269,4.10129921307214,4.186470031738281,1014042,0,0.0,0.0
2007-05-04 00:00:00-04:00,4.317502678948865,4.386294742060833,4.232331841198447,4.324054718017578,887094,0,0.0,0.0
2007-05-07 00:00:00-04:00,4.3895733101621675,4.419055422766752,4.242161991119794,4.327332496643066,610812,0,0.0,0.0
2007-05-08 00:00:00-04:00,4.631980541396877,4.635255994199566,4.4223292594609545,4.471465587615967,874106,0,0.0,0.0
2007-05-09 00:00:00-04:00,4.5009486888821595,4.713875849030485,4.48784649674514,4.66473913192749,916376,0,0.0,0.0
2007-05-10 00:00:00-04:00,4.681117795127564,4.815426128966675,4.681117795127564,4.7499098777771,1407079,0,0.0,0.0
2007-05-11 00:00:00-04:00,4.792495249248288,4.87439027871131,4.697530158955194,4.753185272216797,1137252,0,0.0,0.0
2007-05-14 00:00:00-04:00,4.7433595213172,4.7761174643191096,4.60905116118899,4.651636600494385,756109,0,0.0,0.0
2007-05-15 00:00:00-04:00,4.658187865423834,4.717152455395984,4.5664653379158855,4.602499485015869,1009686,0,0.0,0.0
2007-05-16 00:00:00-04:00,4.638532553996119,4.68766964589255,4.42232995446721,4.576292514801025,764724,0,0.0,0.0
2007-05-17 00:00:00-04:00,4.582843900150982,4.645084696733013,4.517328406198767,4.5926713943481445,391396,0,0.0,0.0
2007-05-18 00:00:00-04:00,4.612325991031048,4.7073243453021645,4.5369826250958685,4.694221019744873,459153,0,0.0,0.0
2007-05-21 00:00:00-04:00,4.684394857340769,4.746635671432839,4.645086003522336,4.6778435707092285,536685,0,0.0,0.0
2007-05-22 00:00:00-04:00,4.661463505929027,4.8154260706438965,4.654911465078832,4.792495250701904,1035430,0,0.0,0.0
2007-05-23 00:00:00-04:00,4.844906848698081,5.12334941909715,4.815424751998459,4.910422325134277,1908578,0,0.0,0.0
2007-05-24 00:00:00-04:00,4.936629982987756,5.080765043568256,4.81214953157296,4.867837905883789,1395272,0,0.0,0.0
2007-05-25 00:00:00-04:00,4.933353868491235,5.1331776699171705,4.930078415493046,5.116144180297852,1331663,0,0.0,0.0
2007-05-29 00:00:00-04:00,5.224901578118338,5.241280358338757,5.044732349626174,5.169212818145752,1690553,0,0.0,0.0
2007-05-30 00:00:00-04:00,5.136453690305705,5.208521219114563,5.07421365488249,5.149556636810303,971240,0,0.0,0.0
2007-05-31 00:00:00-04:00,5.17904058396156,5.22490223275181,4.995595500839355,5.087318420410156,1648240,0,0.0,0.0
2007-06-01 00:00:00-04:00,5.12007496580545,5.162660396052934,5.064386587950017,5.090592861175537,444679,0,0.0,0.0
2007-06-04 00:00:00-04:00,5.156108350563705,5.234727158641488,5.110246717668254,5.208520889282227,878648,0,0.0,0.0
2007-06-05 00:00:00-04:00,5.17576268680935,5.437827256714506,5.15610808032243,5.310070991516113,1800041,0,0.0,0.0
2007-06-06 00:00:00-04:00,5.359208231536335,5.359208231536335,5.198694020835583,5.267486095428467,919055,0,0.0,0.0
2007-06-07 00:00:00-04:00,5.241278864548959,5.263030289756914,4.949732577213373,5.080764293670654,1129232,0,0.0,0.0
2007-06-08 00:00:00-04:00,5.057835742841037,5.562308530837885,5.0086982675035,5.5328264236450195,2043193,0,0.0,0.0
2007-06-11 00:00:00-04:00,5.5623082901939185,5.640927869322976,5.411621929059617,5.496792793273926,1217973,0,0.0,0.0
2007-06-12 00:00:00-04:00,5.418172137871797,5.474843709977578,5.293691319815179,5.3067946434021,898647,0,0.0,0.0
2007-06-13 00:00:00-04:00,5.398518602869834,5.5623082901939185,5.329726518383113,5.496792793273926,985317,0,0.0,0.0
2007-06-14 00:00:00-04:00,5.51644746904574,5.547370928204153,5.408346531347187,5.43782901763916,646924,0,0.0,0.0
2007-06-15 00:00:00-04:00,5.536102232324329,5.545928970660701,5.398518445374375,5.4443793296813965,930436,0,0.0,0.0
2007-06-18 00:00:00-04:00,5.5590324784851965,5.562308310044332,5.421448687030396,5.450931549072266,756293,0,0.0,0.0
2007-06-19 00:00:00-04:00,5.470584892177157,5.876784131244875,5.460757399778045,5.814543724060059,1322024,0,0.0,0.0
2007-06-20 00:00:00-04:00,5.830923397389402,6.027471385571283,5.739201254910932,5.817820072174072,1288763,0,0.0,0.0
2007-06-21 00:00:00-04:00,5.77195987551357,5.929198284735323,5.729374441515207,5.922646999359131,951214,0,0.0,0.0
2007-06-22 00:00:00-04:00,5.925923435502655,6.050404304452189,5.814546273506943,5.981612205505371,2530465,0,0.0,0.0
2007-06-25 00:00:00-04:00,5.961955628612475,6.404188676874115,5.9095427080896625,6.1257452964782715,2140226,0,0.0,0.0
2007-06-26 00:00:00-04:00,6.187987268242226,6.322294481289582,6.181435226666915,6.191262722015381,1390880,0,0.0,0.0
2007-06-27 00:00:00-04:00,6.191261985050063,6.194537438433329,5.814544776954394,6.161779880523682,1644970,0,0.0,0.0
2007-06-28 00:00:00-04:00,6.199501953500073,6.209342527119116,6.097817161641454,6.160140037536621,1043283,0.010331 USD,0.0,0.0
2007-06-29 00:00:00-04:00,6.176541211906223,6.265105247497559,6.16342044581295,6.265105247497559,1669712,0,0.0,0.0
2007-07-02 00:00:00-04:00,6.130617729722771,6.22574288708667,6.0879760051482865,6.206061363220215,852384,0,0.0,0.0
2007-07-03 00:00:00-04:00,6.376630200104714,6.445513456403595,6.255264643060356,6.301186561584473,882878,0,0.0,0.0
2007-07-05 00:00:00-04:00,6.386470709877465,6.396311283111572,6.373349945565323,6.396311283111572,1200987,0,0.0,0.0
2007-07-06 00:00:00-04:00,6.379910418178657,6.540637493133545,6.379910418178657,6.540637493133545,1398181,0,0.0,0.0
2007-07-09 00:00:00-04:00,6.957217092646163,7.242590624114019,6.675122994492944,6.701364517211914,4072015,0,0.0,0.0
2007-07-10 00:00:00-04:00,6.563601693101801,6.81617346186065,6.399593598801508,6.625924587249756,1978245,0,0.0,0.0
2007-07-11 00:00:00-04:00,6.691526311785823,6.757128620302841,6.557039232547145,6.560319423675537,1464639,0,0.0,0.0
2007-07-12 00:00:00-04:00,6.609520220449125,6.681683653911487,6.448792401140846,6.560285568237305,1708328,0,0.0,0.0
2007-07-13 00:00:00-04:00,6.609521196285628,6.609521196285628,6.494716026701342,6.511116981506348,1285787,0,0.0,0.0
2007-07-16 00:00:00-04:00,6.458634628486707,6.478315776392978,5.563151104544191,5.973171234130859,6065577,0,0.0,0.0
2007-07-17 00:00:00-04:00,5.966609820008511,5.966609820008511,5.750119487808197,5.805881977081299,1877126,0,0.0,0.0
2007-07-18 00:00:00-04:00,5.720599530926582,5.851805686950684,5.609073768388203,5.851805686950684,1546070,0,0.0,0.0
2007-07-19 00:00:00-04:00,5.881324860938362,6.068294586168183,5.7993216114943,5.825562000274658,1373904,0,0.0,0.0
2007-07-20 00:00:00-04:00,5.809162397055172,5.815066816716201,5.2449755861139495,5.36306095123291,3280624,0,0.0,0.0
2007-07-23 00:00:00-04:00,5.31385823570483,5.550030108182768,5.074406550558473,5.473143577575684,2923979,0,0.0,0.0
2007-07-24 00:00:00-04:00,5.418823897055065,5.461466003283791,5.103928576296909,5.146570682525635,1799265,0,0.0,0.0
2007-07-25 00:00:00-04:00,5.16953140516434,5.490987495516068,5.16953140516434,5.26137638092041,1691437,0,0.0,0.0
2007-07-26 00:00:00-04:00,5.12688922250221,5.228574013411732,5.008803854226745,5.051445960998535,1961961,0,0.0,0.0
2007-07-27 00:00:00-04:00,5.01208371036647,5.038325239999948,4.756231446029082,4.903838157653809,1977074,0,0.0,0.0
2007-07-30 00:00:00-04:00,4.89399918863437,4.969442842370901,4.707030150179177,4.926800727844238,951817,0,0.0,0.0
2007-07-31 00:00:00-04:00,4.9858423082826775,5.1006478591122395,4.756231206623555,4.8119940757751465,2024179,0,0.0,0.0
2007-08-01 00:00:00-04:00,4.766072880801786,4.936641340187766,4.625026147587614,4.848077297210693,1236022,0,0.0,0.0
2007-08-02 00:00:00-04:00,4.857916868790319,4.893998976722869,4.7332707223798085,4.821835517883301,638667,0,0.0,0.0
2007-08-03 00:00:00-04:00,4.956320678272531,4.956320678272531,4.418374299915062,4.434774875640869,1547660,0,0.0,0.0
2007-08-06 00:00:00-04:00,4.28388964956411,4.510220614702711,4.231406580296786,4.500380039215088,1691091,0,0.0,0.0
2007-08-07 00:00:00-04:00,4.454456413486429,4.454456413486429,4.244853883104012,4.444615840911865,1790250,0,0.0,0.0
2007-08-08 00:00:00-04:00,4.5331799932788055,5.313857870477032,4.526619989880132,4.693908214569092,2502543,0,0.0,0.0
2007-08-09 00:00:00-04:00,5.002242639290037,5.1662510476507855,4.467577203870182,4.562701225280762,2066716,0,0.0,0.0
2007-08-10 00:00:00-04:00,4.510220142656171,5.002243566362363,4.428216112534222,4.976003170013428,1597870,0,0.0,0.0
2007-08-13 00:00:00-04:00,5.0842464775841645,5.0842464775841645,4.834955007619985,4.936639785766602,1413151,0,0.0,0.0
2007-08-14 00:00:00-04:00,4.962882710855021,5.018645212536797,4.63486581306506,4.6512675285339355,876945,0,0.0,0.0
2007-08-15 00:00:00-04:00,4.608623821642377,4.752950691990947,4.379011996876135,4.392132759094238,1015833,0,0.0,0.0
2007-08-16 00:00:00-04:00,4.31996931941058,4.493818283081055,4.12644034797142,4.493818283081055,1640213,0,0.0,0.0
2007-08-17 00:00:00-04:00,4.798874536656508,5.041606464435579,4.710310491531276,4.920240879058838,1873476,0,0.0,0.0
2007-08-20 00:00:00-04:00,4.933360284469673,5.058005648795613,4.772631683927155,4.8677568435668945,1000166,0,0.0,0.0
2007-08-21 00:00:00-04:00,4.84151516053237,5.182651603938284,4.838234969666793,5.172811031341553,1083000,0,0.0,0.0
2007-08-22 00:00:00-04:00,5.244976289031882,5.4286643649911115,5.244976289031882,5.34666109085083,1409151,0,0.0,0.0
2007-08-23 00:00:00-04:00,5.405704106608526,5.504109101334045,5.172845695819241,5.192493915557861,1611039,0,0.0,0.0
2007-08-24 00:00:00-04:00,5.1695319919795,5.412263899024212,5.126889879741227,5.4089837074279785,569007,0,0.0,0.0
2007-08-27 00:00:00-04:00,5.379461624665596,5.379461624665596,5.100648026768539,5.2318549156188965,968285,0,0.0,0.0
2007-08-28 00:00:00-04:00,5.199052749676094,5.199052749676094,4.959601061316229,4.998963356018066,653884,0,0.0,0.0
2007-08-29 00:00:00-04:00,5.031763836368446,5.162937401636435,4.936639817648209,5.143289566040039,519041,0,0.0,0.0
2007-08-30 00:00:00-04:00,5.071126803985938,5.3007375400688765,5.044885274194855,5.26137638092041,940010,0,0.0,0.0
2007-08-31 00:00:00-04:00,5.330262010344032,5.405705301152865,5.26465853985914,5.369623184204102,422355,0,0.0,0.0
2007-09-04 00:00:00-04:00,5.408983218429238,5.569711078063044,5.261376502506913,5.497547626495361,757542,0,0.0,0.0
2007-09-05 00:00:00-04:00,5.372903106362427,5.474587917327881,5.3237002290218705,5.474587917327881,837373,0,0.0,0.0
2007-09-06 00:00:00-04:00,5.477866890493811,5.622193794506115,5.405703438487659,5.461466312408447,427316,0,0.0,0.0
2007-09-07 00:00:00-04:00,5.353221567036727,5.3761829097532905,5.090841423393818,5.176093101501465,904576,0,0.0,0.0
2007-09-10 00:00:00-04:00,5.1892115197118445,5.248254188658522,5.002241806338644,5.080965995788574,600755,0,0.0,0.0
2007-09-11 00:00:00-04:00,5.084246510419039,5.248254914141225,5.084246510419039,5.143289566040039,467539,0,0.0,0.0
2007-09-12 00:00:00-04:00,5.103929444073641,5.153131562422979,4.98912311337835,5.015364646911621,444844,0,0.0,0.0
2007-09-13 00:00:00-04:00,5.002243390102696,5.054726073515027,4.854636671002126,4.930079936981201,655623,0,0.0,0.0
2007-09-14 00:00:00-04:00,4.848076652273916,4.939920496317138,4.792313777658052,4.8447957038879395,369103,0,0.0,0.0
2007-09-17 00:00:00-04:00,4.775912916919862,4.775912916919862,4.585663691669349,4.608625411987305,1197157,0,0.0,0.0
2007-09-18 00:00:00-04:00,4.64142548768022,5.1465703472490345,4.575822047787576,5.074406147003174,1190277,0,0.0,0.0
2007-09-19 00:00:00-04:00,5.074405638920723,5.336818615191438,5.074405638920723,5.212172508239746,1109727,0,0.0,0.0
2007-09-20 00:00:00-04:00,5.169532049293225,5.1826528158236265,4.936641092967954,4.982563018798828,508357,0,0.0,0.0
2007-09-21 00:00:00-04:00,5.025204906763648,5.067847017567571,4.9333610592095045,4.976003170013428,613905,0,0.0,0.0
2007-09-24 00:00:00-04:00,5.008803257897356,5.172810904594205,4.976002107070655,5.143289566040039,540371,0,0.0,0.0
2007-09-25 00:00:00-04:00,5.149850357478175,5.441783932524748,5.04816557805575,5.372901439666748,1005977,0,0.0,0.0
2007-09-26 00:00:00-04:00,5.399141273664652,5.4614648925344875,5.287616690355474,5.313857078552246,566993,0,0.0,0.0
2007-09-27 00:00:00-04:00,5.33192852324477,5.358210237561371,5.210375357594354,5.21366024017334,358854,0.010331 USD,0.0,0.0
