Date,Close,High,Low,Open,Volume,SMA_30,SMA_50,EMA_30,EMA_50,MACD,Signal_Line,RSI
,^GSPC,^GSPC,^GSPC,^GSPC,^GSPC,,,,,,,
2005-06-09,1200.9300537109375,1201.8599853515625,1191.0899658203125,1194.6700439453125,1824120000,1181.2253377278646,1175.4052001953125,1186.320464615644,1183.1086112912637,7.380449182799111,7.24677216412216,58.44055045794787
2005-06-10,1198.1099853515625,1202.7900390625,1192.6400146484375,1200.9300537109375,1664180000,1183.0550048828125,1175.7556005859376,1187.081078856671,1183.696900470099,7.078328582273116,7.213083447752352,57.43637930006435
2005-06-13,1200.8199462890625,1206.030029296875,1194.510009765625,1198.1099853515625,1661350000,1184.5206705729167,1176.3135986328125,1187.9674574006963,1184.3683924629997,6.9771389149689185,7.165894541195666,56.05213994565218
2005-06-14,1203.9100341796875,1207.530029296875,1200.1800537109375,1200.8199462890625,1698150000,1185.9123372395834,1176.8693994140624,1188.9960107412765,1185.1347313538504,7.064850444225158,7.145685721801565,58.148449156345904
2005-06-15,1206.5799560546875,1208.0799560546875,1198.6600341796875,1203.9100341796875,1840440000,1187.4260009765626,1177.3731982421875,1190.1304588260127,1185.9757205578048,7.266044407953359,7.169757459031924,64.04468108441438
2005-06-16,1210.9599609375,1212.0999755859375,1205.469970703125,1206.550048828125,1776040000,1188.6029988606772,1177.9109985351563,1191.474297671915,1186.955494690342,7.6902731803529605,7.273860603296132,61.9619209828651
2005-06-17,1216.9599609375,1219.550048828125,1210.9300537109375,1210.9300537109375,2407370000,1190.0806640625,1178.4273974609375,1193.1185340116303,1188.1321404255248,8.413640188012323,7.5018165202393705,64.99991942566615
2005-06-20,1216.0999755859375,1219.0999755859375,1210.6500244140625,1216.9599609375,1714530000,1191.5723307291667,1179.1253979492187,1194.6012076615857,1189.2289182749528,8.81589596154663,7.764632408500823,72.70205906142488
2005-06-21,1213.6099853515625,1217.1300048828125,1211.8599853515625,1216.0999755859375,1720700000,1192.7313313802083,1179.7733984375,1195.827580415778,1190.185038552467,8.831955868421801,7.978097100485019,62.39390260425106
2005-06-22,1213.8800048828125,1219.5899658203125,1211.68994140625,1213.6099853515625,1823250000,1194.319999186198,1180.2957983398437,1196.9922529620383,1191.1142529183628,8.76542936640476,8.135563553668968,60.860657437437276
2005-06-23,1200.72998046875,1216.449951171875,1200.719970703125,1213.8800048828125,2029920000,1195.3073323567708,1180.8345971679687,1197.2333966721487,1191.49134027328,7.564411733601219,8.021333189655419,54.80313902015167
2005-06-24,1191.5699462890625,1200.9000244140625,1191.449951171875,1200.72998046875,2418800000,1196.380997721354,1181.4249951171876,1196.8680127764658,1191.4944228621343,5.806524403154981,7.578371432355332,44.76185555246972
2005-06-27,1190.68994140625,1194.3299560546875,1188.300048828125,1191.5699462890625,1738620000,1197.6023274739584,1182.3863940429687,1196.4694275267746,1191.4628745697466,4.292891211690403,6.921275388222346,44.26996388784792
2005-06-28,1201.5699462890625,1202.5400390625,1190.68994140625,1190.68994140625,1772410000,1198.7983276367188,1183.498193359375,1196.7984932533739,1191.8592303234454,3.92599504137479,6.322219318852835,55.25745963241312
2005-06-29,1199.8499755859375,1204.0699462890625,1198.699951171875,1201.5699462890625,1769280000,1199.666658528646,1184.4395922851563,1196.9953630812813,1192.1725928827589,3.4565944525149916,5.7490943455852666,49.11585073385988
2005-06-30,1191.3299560546875,1203.27001953125,1190.510009765625,1199.8499755859375,2109490000,1199.8589884440105,1185.51619140625,1196.6298529505334,1192.139548301266,2.369779390915255,5.073231354651265,44.92361012097349
2005-07-01,1194.43994140625,1197.8900146484375,1191.3299560546875,1191.3299560546875,1593820000,1199.9709879557292,1186.2059912109376,1196.4885683347732,1192.229759795579,1.7393700756451835,4.406459098850049,45.25156312745417
2005-07-05,1204.989990234375,1206.3399658203125,1192.489990234375,1194.43994140625,1805820000,1200.4946533203124,1187.2633911132812,1197.0370471670055,1192.7301609892572,2.067237098965961,3.9386146988732316,50.72344308865305
2005-07-06,1194.93994140625,1206.1099853515625,1194.780029296875,1204.989990234375,1883470000,1200.5306518554687,1187.9201904296874,1196.9017500211505,1192.8168190448257,1.4988414175695652,3.4506600426124985,42.90417303533663
2005-07-07,1197.8699951171875,1198.4599609375,1183.550048828125,1194.93994140625,1952440000,1200.6573201497397,1188.8409912109375,1196.9642174467015,1193.0149828123692,1.2701728302531592,3.0145626001406307,41.87666942916317
2005-07-08,1211.8599853515625,1212.72998046875,1197.199951171875,1197.8699951171875,1900810000,1201.385652669271,1189.9505908203125,1197.9252347308861,1193.7540025197886,2.192552242587908,2.850160528630086,47.12061586387038
2005-07-11,1219.43994140625,1220.030029296875,1211.8599853515625,1211.8599853515625,1846300000,1202.1129842122396,1191.474990234375,1199.3132803228452,1194.7612942408264,3.4948966840493085,2.979107759713931,51.752708078433386
2005-07-12,1222.2099609375,1225.5400390625,1216.5999755859375,1219.43994140625,1932010000,1202.8939819335938,1192.7821899414062,1200.7904855237907,1195.8377125426568,4.696394352256448,3.3225650782224343,54.499769426017686
2005-07-13,1223.2900390625,1224.4599609375,1219.6400146484375,1222.2099609375,1812500000,1203.9536499023438,1194.0047900390625,1202.2420696230624,1196.9142743669645,5.670378593988289,3.7921277813756054,54.88223037120075
2005-07-14,1226.5,1233.1600341796875,1223.2900390625,1223.2900390625,2048710000,1204.7629842122396,1195.3113891601563,1203.8070973893166,1198.0744989015934,6.624917221766964,4.358685669453878,64.907999028298
2005-07-15,1227.9200439453125,1229.530029296875,1223.5,1226.5,1716400000,1205.5506510416667,1196.3567895507813,1205.3627713606713,1199.2449124327197,7.410557347752274,4.969060005113557,73.09697035508742
2005-07-18,1221.1300048828125,1227.9200439453125,1221.1300048828125,1227.9200439453125,1582100000,1206.3876505533854,1197.3267895507813,1206.3800122330676,1200.1031513523312,7.399981027253489,5.455244209541544,67.99053452517514
2005-07-19,1229.3499755859375,1230.3399658203125,1221.1300048828125,1221.1300048828125,2041280000,1207.4489827473958,1198.4867895507812,1207.8619453526078,1201.250085636002,7.9630886268014365,5.956813092993523,66.95140736591514
2005-07-20,1235.199951171875,1236.56005859375,1222.9100341796875,1229.3499755859375,2063340000,1208.7136474609374,1199.6139892578126,1209.6256876635284,1202.5814529119186,8.780187064905931,6.521487887376004,70.53555093201265
2005-07-21,1227.0400390625,1235.8299560546875,1224.699951171875,1235.199951171875,2129840000,1209.7926472981771,1200.830390625,1210.7491942053975,1203.5406131531179,8.669371632303864,6.9510646363615765,70.8319031755911
2005-07-22,1233.6800537109375,1234.18994140625,1226.1500244140625,1227.0400390625,1766990000,1210.8843139648438,1202.0817919921874,1212.2286044960777,1204.7225519985227,9.01344194472972,7.363540098035205,71.98569191100532
2005-07-25,1229.030029296875,1238.3599853515625,1228.1500244140625,1233.6800537109375,1717580000,1211.9149820963542,1203.4751928710937,1213.3125673864517,1205.6757864023798,8.809353296708196,7.652702737769804,64.42285439754394
2005-07-26,1231.1600341796875,1234.4200439453125,1229.030029296875,1229.030029296875,1934180000,1212.926318359375,1205.017392578125,1214.464016856983,1206.6751686681566,8.718978212166803,7.865957832649205,74.01224586908282
2005-07-27,1236.7900390625,1237.6400146484375,1230.1500244140625,1231.1600341796875,1945800000,1214.0223185221355,1206.43939453125,1215.9044053863713,1207.8561439777388,8.997927145560652,8.092351695231494,74.91042394903424
2005-07-28,1243.719970703125,1245.1500244140625,1235.81005859375,1236.7900390625,2001680000,1215.2603190104167,1207.83779296875,1217.6989579874523,1209.262568555205,9.666751459060606,8.407231647997317,72.4176849222587
2005-07-29,1234.1800537109375,1245.0400390625,1234.1800537109375,1243.719970703125,1789600000,1216.0343221028645,1208.8101928710937,1218.7622544857418,1210.239724835822,9.319577682978206,8.589700854993495,60.0932162446358
2005-08-01,1235.3499755859375,1239.0999755859375,1233.800048828125,1234.1800537109375,1716870000,1216.647322591146,1209.6955932617188,1219.8324300405932,1211.2244405515128,9.034696524417996,8.678699988878396,59.19913993344397
2005-08-02,1244.1199951171875,1244.68994140625,1235.3499755859375,1235.3499755859375,2043120000,1217.5813232421874,1210.792392578125,1221.3993697229541,1212.5144622991863,9.408142228615361,8.82458843682579,63.16522828658148
2005-08-03,1245.0400390625,1245.8599853515625,1240.5699462890625,1244.1199951171875,1999980000,1218.6289916992187,1211.8159936523436,1222.9245741964733,1213.789975113434,9.666906417243808,8.993052032909395,62.06722304499546
2005-08-04,1235.8599853515625,1245.0400390625,1235.1500244140625,1245.0400390625,1981220000,1219.3616577148437,1212.6517944335938,1223.7591168516403,1214.6554657110075,9.027165740028977,8.999874774333312,54.69375561065584
2005-08-05,1226.4200439453125,1235.8599853515625,1225.6199951171875,1235.8599853515625,1930280000,1220.2179931640626,1213.3799951171875,1223.9307895673612,1215.116821720196,7.670026969176661,8.733905213301982,53.03224524409938
2005-08-08,1223.1300048828125,1232.280029296875,1222.6700439453125,1226.4200439453125,1804140000,1221.2699951171876,1213.8901953125,1223.879126039326,1215.4310641971613,6.256880634102345,8.238500297462055,46.221150993770394
2005-08-09,1231.3800048828125,1234.1099853515625,1223.1300048828125,1223.1300048828125,1897520000,1222.6263305664063,1214.5421948242188,1224.3630537066476,1216.0565128515007,5.736530877174118,7.738106413404468,47.74500944713711
2005-08-10,1229.1300048828125,1242.68994140625,1226.5799560546875,1231.3800048828125,2172320000,1223.5449991861979,1215.294794921875,1224.6705989438196,1216.569198813513,5.08398869294615,7.207282869312805,51.32629015240601
2005-08-11,1237.81005859375,1237.81005859375,1228.3299560546875,1229.1300048828125,1941560000,1224.8103352864584,1216.0065966796874,1225.5183060180088,1217.4021737068556,5.207226437880081,6.80727158302626,52.55474893492349
2005-08-12,1230.3900146484375,1237.81005859375,1225.8699951171875,1237.81005859375,1709300000,1226.1123372395834,1216.5285961914062,1225.8326098006173,1217.911500802604,4.652526277300467,6.376322521881102,50.813388605696716
2005-08-15,1233.8699951171875,1236.239990234375,1226.199951171875,1230.4000244140625,1562880000,1227.4266723632813,1217.285595703125,1226.3511507887831,1218.5373241090583,4.44251717147813,5.989561451800508,51.59503384058284
2005-08-16,1219.3399658203125,1233.8699951171875,1219.050048828125,1233.8699951171875,1820410000,1227.9050048828126,1217.7221948242188,1225.8988162746882,1218.5688002545978,3.0682624902829048,5.405301659496987,40.703208427471225
2005-08-17,1220.239990234375,1225.6300048828125,1218.0699462890625,1219.3399658203125,1859150000,1228.74833984375,1218.1817944335937,1225.5337307237003,1218.63433711655,2.0283980922883984,4.72992094605527,36.63176828064752
2005-08-18,1219.02001953125,1222.6400146484375,1215.9300537109375,1220.239990234375,1808170000,1229.4533406575522,1218.6687939453125,1225.1134912919294,1218.6494619171265,1.0932542703362742,4.002587610911471,40.465401948515584
2005-08-19,1219.7099609375,1225.0799560546875,1219.02001953125,1219.02001953125,1558790000,1229.7150065104167,1219.0443920898438,1224.7648764303535,1218.691050114004,0.40317105454369084,3.282704299637915,40.10377966209046
2005-08-22,1221.72998046875,1228.9599609375,1216.469970703125,1219.7099609375,1621330000,1229.7913411458333,1219.5167919921876,1224.5690766908954,1218.8102238534057,0.019054183643220313,2.6299742764389764,34.5094985617453
2005-08-23,1217.5899658203125,1223.0400390625,1214.43994140625,1221.72998046875,1678620000,1229.6373413085937,1219.8521923828125,1224.1188114734384,1218.762370597206,-0.6123668032184924,1.9815060605074828,31.818762481505132
2005-08-24,1209.5899658203125,1224.1500244140625,1209.3699951171875,1217.5699462890625,1930800000,1229.1806722005208,1219.965791015625,1223.1814665925917,1218.4026684490925,-1.7382679547117732,1.2375512574636316,32.32404870324008
2005-08-25,1212.3699951171875,1213.72998046875,1209.5699462890625,1209.5899658203125,1571110000,1228.7096720377604,1220.081591796875,1222.483952303856,1218.166093024312,-2.3788062012338287,0.5142797657241396,39.61565528067991
2005-08-26,1205.0999755859375,1212.4000244140625,1204.22998046875,1212.4000244140625,1541090000,1227.9490030924478,1219.9643920898438,1221.3624054188292,1217.6536962620228,-3.4334880811873063,-0.2752738036581496,37.414492990725876
2005-08-29,1212.280029296875,1214.280029296875,1201.530029296875,1205.0999755859375,1599450000,1227.65400390625,1219.8707934570311,1220.7764456690259,1217.442964224174,-3.647909906703717,-0.9498010242672631,36.465471455584414
2005-08-30,1208.4100341796875,1212.280029296875,1201.0699462890625,1212.280029296875,1916470000,1226.956005859375,1219.7169946289061,1219.9786126697138,1217.0887316734097,-4.083050150781673,-1.5764508495701453,35.647048875359374
2005-08-31,1220.3299560546875,1220.3599853515625,1204.4000244140625,1208.4100341796875,2365510000,1226.4603393554687,1219.8513940429686,1220.0012799848735,1217.2158385118912,-3.426564549694376,-1.9464735895949916,38.41150069354413
2005-09-01,1221.5899658203125,1227.2900390625,1216.1800537109375,1220.3299560546875,2229860000,1226.278670247396,1220.0055932617188,1220.1037758452244,1217.387372916143,-2.7726612108474455,-2.1117111138454825,43.647092414580754
2005-09-02,1218.02001953125,1224.449951171875,1217.75,1221.5899658203125,1640160000,1225.7566691080729,1220.3513940429686,1219.9693399540004,1217.4121825873237,-2.5135285415240105,-2.192074599381188,38.57247212272164
2005-09-06,1233.3900146484375,1233.6099853515625,1218.02001953125,1218.02001953125,1932090000,1225.902001953125,1221.1877954101562,1220.8351899342867,1218.0387642367791,-1.0557636939133772,-1.964812418287626,60.00859136411383
2005-09-07,1236.3599853515625,1237.06005859375,1230.9300537109375,1233.3900146484375,2067700000,1226.075333658854,1222.1011962890625,1221.8367896386271,1218.7572434961824,0.3353119971295655,-1.504787535204188,61.154179470329574
2005-09-08,1231.6700439453125,1236.3599853515625,1229.510009765625,1236.3599853515625,1955380000,1225.904667154948,1222.7031982421875,1222.4711931422844,1219.2636278275208,1.0472385147172645,-0.9943823252198976,58.35207187864193
2005-09-09,1241.47998046875,1243.1300048828125,1231.6700439453125,1231.6700439453125,1992560000,1225.8300008138021,1223.5357983398437,1223.6975665181856,1220.1348573428631,2.37564039772019,-0.32037778063188005,62.82855457566646
2005-09-12,1240.56005859375,1242.5999755859375,1239.1500244140625,1241.47998046875,1938050000,1226.0426676432292,1224.520400390625,1224.7854692327383,1220.9358456272116,3.3159541975346656,0.4068886150014291,61.241870457877965
2005-09-13,1231.199951171875,1240.5699462890625,1231.199951171875,1240.5699462890625,2082360000,1225.9043334960938,1225.2556005859376,1225.1993067771987,1221.3383595701396,3.2682034008007577,0.9791515721612948,57.64865039151201
2005-09-14,1227.1600341796875,1234.739990234375,1226.1600341796875,1231.199951171875,1986750000,1225.3390014648437,1225.6990014648438,1225.325805319295,1221.5666605352199,2.871274744144557,1.3575762065579473,60.334147041929924
2005-09-15,1227.72998046875,1231.8800048828125,1224.8499755859375,1227.1600341796875,2079340000,1224.7619995117188,1226.3548022460936,1225.4809133934534,1221.8083593561425,2.5730354750185143,1.6006680602500607,59.27538902689833
2005-09-16,1237.9100341796875,1237.949951171875,1228.4200439453125,1228.4200439453125,3152470000,1224.8303344726562,1227.1556030273437,1226.2827921538558,1222.4397975845168,3.1221339450939922,1.9049612372188471,69.14022109739736
2005-09-19,1231.02001953125,1237.9100341796875,1227.6500244140625,1237.9100341796875,2076540000,1224.9836669921874,1227.5388037109376,1226.588419726591,1222.7762768765456,2.967128626957674,2.1173947151666126,60.96936369430575
2005-09-20,1221.3399658203125,1236.489990234375,1220.0699462890625,1231.02001953125,2319250000,1224.9239990234375,1227.5768041992187,1226.2498097971536,1222.7199509527718,2.03967426541476,2.101850625216242,57.08646772479977
2005-09-21,1210.199951171875,1221.52001953125,1209.8900146484375,1221.3399658203125,2548150000,1224.217997233073,1227.3366040039064,1225.2143350471356,1222.2289705692071,0.40112994449668804,1.7617064890723313,44.400207837077325
2005-09-22,1214.6199951171875,1216.6400146484375,1205.3499755859375,1210.199951171875,2424720000,1223.7343302408854,1227.163203125,1224.5308292452034,1221.9305793750104,-0.5346050343116531,1.3024441843955346,46.277117357717
2005-09-23,1215.2900390625,1218.8299560546875,1209.800048828125,1214.6199951171875,1973020000,1222.983662923177,1226.93900390625,1223.9346492334162,1221.6701660294218,-1.2081875658393528,0.8003178343485571,48.49521461560821
2005-09-26,1215.6300048828125,1222.56005859375,1211.8399658203125,1215.2900390625,2022220000,1222.4916625976562,1226.693203125,1223.3988657269256,1221.433296964849,-1.6950348676571139,0.3012472939474229,38.266367727470694
2005-09-27,1215.6600341796875,1220.1700439453125,1211.1099853515625,1215.6300048828125,1976270000,1221.8846638997395,1226.5838037109374,1222.8995862722652,1221.2068945026858,-2.05475580274765,-0.16995332539159164,35.77127168619501
2005-09-28,1216.8900146484375,1220.97998046875,1212.719970703125,1215.6600341796875,2106980000,1221.802998860677,1226.3346044921875,1222.5118719739537,1221.037605096637,-2.215054323584809,-0.5789735250302351,39.3331242445493
2005-09-29,1227.6800537109375,1228.699951171875,1211.5400390625,1216.8900146484375,2176120000,1222.0510009765626,1226.1842065429687,1222.8453030537592,1221.29809327759,-1.4546576916357026,-0.7541103583513287,40.17940445227435
2005-09-30,1228.81005859375,1229.5699462890625,1225.219970703125,1227.6800537109375,2097520000,1222.377335611979,1226.2196069335937,1223.2301259918231,1221.5926801527335,-0.7521852093816506,-0.753725328557393,41.66314447454668
2005-10-03,1226.699951171875,1233.3399658203125,1225.1500244140625,1228.81005859375,2097490000,1222.6103352864584,1226.0800048828125,1223.4539856808588,1221.792965290739,-0.36157077734469567,-0.6752944183148536,46.441011778335586
2005-10-04,1214.469970703125,1229.8800048828125,1214.02001953125,1226.699951171875,2341420000,1222.3683349609375,1225.7888037109376,1222.8743718113276,1221.5057890324013,-1.027024342032746,-0.7456404030584322,41.114680004718004
2005-10-05,1196.3900146484375,1214.469970703125,1196.25,1214.469970703125,2546780000,1221.661669921875,1225.0934033203125,1221.1657036072702,1220.5208567036184,-2.978962810557732,-1.1923048845582922,32.37749421705438
2005-10-06,1191.489990234375,1202.1400146484375,1181.9200439453125,1196.3900146484375,2792030000,1221.0583374023438,1224.18740234375,1219.2511414541802,1219.3823913518834,-4.865196175788242,-1.9268831428042823,22.25017914974292
2005-10-07,1195.9000244140625,1199.7099609375,1191.4599609375,1191.489990234375,2126080000,1220.5093383789062,1223.2310034179689,1217.7446177741726,1218.461514217067,-5.935772909987691,-2.7286610962409643,28.363803178088787
2005-10-10,1187.3299560546875,1196.52001953125,1186.1199951171875,1195.9000244140625,2195990000,1219.9170043945312,1222.2940014648439,1215.782381534206,1217.2406687989344,-7.390551896675561,-3.661039256327884,28.757098503748253
2005-10-11,1184.8699951171875,1193.0999755859375,1183.1600341796875,1187.3299560546875,2299040000,1219.0033365885417,1221.2844018554688,1213.7880340234308,1215.9712306153365,-8.642349389559968,-4.657301282974301,32.25453892399922
2005-10-12,1177.6800537109375,1190.02001953125,1173.6500244140625,1184.8699951171875,2491280000,1217.97900390625,1219.9556030273438,1211.4584869064959,1214.469615834772,-10.098170678334782,-5.7454751620463975,25.087757427274937
2005-10-13,1176.8399658203125,1179.56005859375,1168.199951171875,1177.6800537109375,2351150000,1216.5293375651042,1218.5916015625,1209.2250339331938,1212.9939432851854,-11.19070809325558,-6.8345217482882346,24.12866386638828
2005-10-14,1186.5699462890625,1187.1300048828125,1175.43994140625,1176.8399658203125,2188940000,1215.3620035807292,1217.60580078125,1207.763415375508,1211.9577081088669,-11.14297448529328,-7.696212295689244,32.6403878239158
2005-10-17,1190.0999755859375,1191.2099609375,1184.47998046875,1186.5699462890625,2054570000,1214.4313354492188,1216.8793994140624,1206.6238386148907,1211.1005421275756,-10.696993116508793,-8.296368459853154,35.34403592666838
2005-10-18,1178.1400146484375,1190.0999755859375,1178.1300048828125,1190.0999755859375,2197010000,1212.589668782552,1215.979599609375,1204.786172552539,1209.8079724225115,-11.179745416703327,-8.873043851223189,30.21549553502426
2005-10-19,1195.760009765625,1195.760009765625,1170.550048828125,1178.1400146484375,2703590000,1211.2363362630208,1215.2671997070313,1204.2038394695123,1209.257071926163,-10.024981991077766,-9.103431479194105,34.76517574677085
2005-10-20,1177.800048828125,1197.300048828125,1173.300048828125,1195.760009765625,2617250000,1209.4406697591146,1214.2406005859375,1202.500369105552,1208.0234631772203,-10.438711439051303,-9.370487471165546,29.02377954874477
2005-10-21,1179.5899658203125,1186.4599609375,1174.9200439453125,1177.800048828125,2470920000,1207.3776692708334,1213.0761987304688,1201.0222785710205,1206.9084240651846,-10.501113366844038,-9.596612650301246,30.576389385198752
2005-10-24,1199.3800048828125,1199.3900146484375,1179.5899658203125,1179.5899658203125,2197790000,1206.005000813802,1212.4559985351561,1200.9163254298458,1206.6131919403858,-8.851640383726135,-9.447618196986225,44.143456117493784
2005-10-25,1196.5400390625,1201.300048828125,1189.2900390625,1199.3800048828125,2312470000,1204.8496704101562,1211.7093994140625,1200.633984373888,1206.2181663373315,-7.684994831237191,-9.095093523836418,50.06603770543422
2005-10-26,1191.3800048828125,1204.010009765625,1191.3800048828125,1196.5400390625,2467750000,1203.657002766927,1211.1502001953124,1200.0369534389802,1205.6362776528406,-7.095004662496194,-8.695075751568375,49.95169724411601
2005-10-27,1178.9000244140625,1192.6500244140625,1178.8900146484375,1191.3800048828125,2395370000,1202.0293375651042,1210.3234008789063,1198.673280598663,1204.587797133673,-7.547460896317489,-8.465552780518198,43.02821075565096
2005-10-28,1198.4100341796875,1198.4100341796875,1178.9000244140625,1178.9000244140625,2379400000,1200.7126708984374,1209.911201171875,1198.6562969587292,1204.3455319197913,-6.259584392836132,-8.024359102981785,54.169836492133314
2005-10-31,1207.010009765625,1211.4300537109375,1198.4100341796875,1198.4100341796875,2567470000,1199.9123372395834,1209.6572021484376,1199.1952461720773,1204.450021247079,-4.493192106696597,-7.318125703724748,57.96404104025075
2005-11-01,1202.760009765625,1207.3399658203125,1201.6600341796875,1207.010009765625,2457850000,1199.2930053710938,1209.277802734375,1199.425230920048,1204.383746287022,-3.3970933969667385,-6.5339192423731465,59.21651027316452
2005-11-02,1214.760009765625,1215.1700439453125,1201.0699462890625,1202.760009765625,2648090000,1199.4450073242188,1209.2212036132812,1200.4145714907306,1204.7906585803005,-1.542348329264314,-5.53560505975138,62.878713127837315
2005-11-03,1219.93994140625,1224.699951171875,1214.760009765625,1214.760009765625,2716630000,1199.6223388671874,1209.428203125,1201.674272775603,1205.3847481028868,0.3415900549885009,-4.360166036803404,61.69483491351023
2005-11-04,1220.1400146484375,1222.52001953125,1214.449951171875,1219.93994140625,2050510000,1199.784004720052,1209.583603515625,1202.8656109609472,1205.963386006634,1.8296776510876498,-3.122197299225194,60.779414650556475
2005-11-07,1222.81005859375,1224.1800537109375,1217.2900390625,1220.1400146484375,1987580000,1200.02333984375,1209.9378051757812,1204.1523495179022,1206.6240398335797,3.187702177559686,-1.860217403868218,67.17419035094883
2005-11-08,1218.5899658203125,1222.81005859375,1216.0799560546875,1222.81005859375,1965050000,1200.121004231771,1210.06400390625,1205.0838086341867,1207.0932918330595,3.8787088397059506,-0.7124321551533843,59.785662784625735
2005-11-09,1220.6500244140625,1226.5899658203125,1216.530029296875,1218.5899658203125,2214460000,1200.246337890625,1210.3088037109376,1206.0880806199852,1207.6249284048636,4.54022917405473,0.33810011068823853,71.26547080311869
2005-11-10,1230.9599609375,1232.4100341796875,1215.050048828125,1220.6500244140625,2378460000,1200.3556681315104,1210.5214038085937,1207.692718059825,1208.540027719869,5.829218911678481,1.436323870886287,73.50596163062579
2005-11-11,1234.719970703125,1235.699951171875,1230.719970703125,1230.9599609375,1773140000,1200.552665201823,1210.78400390625,1209.4364117787477,1209.566692150585,7.072625110075251,2.56358411872408,68.95105279626301
2005-11-14,1233.760009765625,1237.199951171875,1231.780029296875,1234.719970703125,1899780000,1200.7880004882813,1211.0988037109375,1211.0056761649978,1210.515449704116,7.889625958704528,3.6287924867201697,70.3699249888432
2005-11-15,1229.010009765625,1237.93994140625,1226.4100341796875,1233.760009765625,2359370000,1201.2726684570312,1211.0112036132812,1212.1672460747156,1211.2407265692732,8.060898692431692,4.515213727862474,70.6871767890769
2005-11-16,1231.2099609375,1232.239990234375,1227.1800537109375,1229.010009765625,2121580000,1202.4333333333334,1210.908203125,1213.3958083239277,1212.0238337993999,8.278719318692993,5.267914846028578,82.42215695264727
2005-11-17,1242.800048828125,1242.9599609375,1231.2099609375,1231.2099609375,2298040000,1204.1436686197917,1211.1308032226561,1215.2928560983921,1213.2307441926832,9.279597540586565,6.070251384940176,80.50854994135601
2005-11-18,1248.27001953125,1249.5799560546875,1240.7099609375,1242.800048828125,2453290000,1205.889335123698,1211.2666040039062,1217.4204150295443,1214.6048334216466,10.39436192960602,6.935073493873345,79.63224670715799
2005-11-21,1254.8499755859375,1255.8900146484375,1246.9000244140625,1248.27001953125,2117350000,1208.1400024414063,1211.55240234375,1219.8352253880214,1216.1830742908346,11.674195344971167,7.88289786409291,86.19868853015278
2005-11-22,1261.22998046875,1261.9000244140625,1251.4000244140625,1254.8499755859375,2291420000,1210.6853352864584,1212.1530029296875,1222.5058547480685,1217.949619631145,13.052820828060248,8.916882456886379,85.02933511969613
2005-11-23,1265.6099853515625,1270.6400146484375,1259.510009765625,1261.22998046875,1985400000,1213.6163330078125,1212.922001953125,1225.2867663999068,1219.8186535809652,14.333592512550467,10.000224468019198,84.8465881677946
2005-11-25,1268.25,1268.780029296875,1265.5400390625,1265.6099853515625,724940000,1216.6633341471354,1213.73240234375,1228.0585879224934,1221.7179220679864,15.384299787025839,11.077039531820526,85.39055442511014
2005-11-28,1257.4599609375,1268.43994140625,1257.1700439453125,1268.25,2016900000,1219.0263346354166,1214.1234008789063,1229.9554506976551,1223.1195706511046,15.171439979568959,11.895919621370213,72.76899876469928
2005-11-29,1257.47998046875,1266.1800537109375,1257.4599609375,1257.4599609375,2268340000,1221.272334798177,1214.6526000976562,1231.7312268119194,1224.467037702777,14.83337257189396,12.483410211474963,77.04827286419447
2005-11-30,1249.47998046875,1260.9300537109375,1249.3900146484375,1257.47998046875,2374690000,1223.6503336588542,1215.215400390625,1232.8763076930054,1225.4479374190896,13.76128702375081,12.738985573930133,68.5211180348284
2005-12-01,1264.6700439453125,1266.1700439453125,1249.47998046875,1249.47998046875,2614830000,1225.947334798177,1216.3048022460937,1234.927516483477,1226.9860592436473,13.976253130615305,12.986439085267168,70.37846038954426
2005-12-02,1265.0799560546875,1266.8499755859375,1261.4200439453125,1264.6700439453125,2125580000,1228.8566650390626,1217.3140014648438,1236.8728351654906,1228.4799375499626,14.018099871150298,13.192771242443795,69.12801849513241
2005-12-05,1262.0899658203125,1265.0799560546875,1258.1199951171875,1265.0799560546875,2325840000,1231.6066650390626,1218.25,1238.4997468206404,1229.7979778742902,13.652617613600341,13.284740516675106,67.40382783874543
2005-12-06,1263.699951171875,1272.8900146484375,1262.0899658203125,1262.0899658203125,2110740000,1233.750663248698,1219.2113989257812,1240.125566456204,1231.127467023215,13.339117609506502,13.295615935241386,72.16609674520767
2005-12-07,1257.3699951171875,1264.8499755859375,1253.02001953125,1263.699951171875,2093830000,1235.7783284505208,1220.0455981445311,1241.2381102407837,1232.1565857719984,12.436531452540521,13.123799038701215,65.87766000797207
2005-12-08,1255.8399658203125,1263.3599853515625,1250.9100341796875,1257.3699951171875,2178300000,1237.9269938151042,1220.8245971679687,1242.180165439463,1233.085345773893,11.465596582773514,12.792158547515674,59.015436032036725
2005-12-09,1259.3699951171875,1263.0799560546875,1254.239990234375,1255.8399658203125,1896290000,1240.609326171875,1221.4583959960937,1243.2891867089938,1234.1161163363752,10.85582833432727,12.404892504877994,57.88574510929611
2005-12-12,1260.4300537109375,1263.8599853515625,1255.52001953125,1259.3699951171875,1876550000,1242.67666015625,1222.0907958984376,1244.395049096216,1235.1480354491032,10.338939613430057,11.991701926588407,54.301625719415654
